,neighborhood,title,price,bedrooms,pid,longitude,subregion,link,latitude,sqft,month,day,year,blockfips,countyfips,countyname,price_sqft,price_sqft_cat
2959,palo alto,Large 2BR with 700sqft PRIVATE PATIO! Remodeled Kitchen & Bath!,3295.0,2.0,4043494381,-122.15593100000001,Peninsula,/pen/apa/4043494381.html,37.447179999999996,1000.0,Sep,17,2013,60855113011006,6085,Santa Clara,3.295,4
2960,palo alto,NEWLY REMODELED TWO BEDROOM! WALK TO UNIVERSITY AVE & CALTRAIN!,2995.0,2.0,4043523494,-122.15741200000001,Peninsula,/pen/apa/4043523494.html,37.44638,850.0,Sep,17,2013,60855113022009,6085,Santa Clara,3.523529411764706,4
2961,redwood city,Cardio and weight machines and free weights,1906.0,,4073798951,-122.214745,Peninsula,/pen/apa/4073798951.html,37.469431,411.0,Sep,17,2013,60816107002000,6081,San Mateo,4.637469586374696,4
2962,foster city,Nice Lovely Townhouse for rent (94404),3400.0,3.0,4044993185,-122.26826200000001,Peninsula,/pen/apa/4044993185.html,37.547503999999996,1580.0,Sep,17,2013,60816080021007,6081,San Mateo,2.151898734177215,1
2963,pacifica,Coastal Living Like No Other! Golf Course and Ocean Views,1805.0,1.0,4073779951,-122.48585800000001,Peninsula,/pen/apa/4073779951.html,37.633649,624.0,Sep,17,2013,60816030001008,6081,San Mateo,2.8926282051282053,3
2965,foster city,Lovely 1 BR 1 BA Apartment with Remodeled Kitchen,2242.0,1.0,4073774806,-122.264334,Peninsula,/pen/apa/4073774806.html,37.554738,725.0,Sep,17,2013,60816080041006,6081,San Mateo,3.0924137931034483,3
2966,los altos,2 Bed/2 Bath Second Floor CONDO ( 150 W. Edith Ave. # 28 ),2800.0,2.0,4036087047,-122.10805900000001,Peninsula,/pen/apa/4036087047.html,37.377404,1092.0,Sep,17,2013,60855103002001,6085,Santa Clara,2.5641025641025643,2
2969,east palo alto,Second Floor 2x1 Ready for YOU!,1877.0,2.0,4073407859,-122.136774,Peninsula,/pen/apa/4073407859.html,37.454438,813.0,Sep,17,2013,60816121005009,6081,San Mateo,2.3087330873308733,2
2970,pacifica,Conveniently Located! Garage Parking! Tour Today!,2489.0,2.0,4073468505,-122.47873899999999,Peninsula,/pen/apa/4073468505.html,37.658761,955.0,Sep,17,2013,60816028002005,6081,San Mateo,2.606282722513089,2
2971,daly city,Rent today! Just minutes from SF!,2875.0,2.0,4073467270,-122.462405,Peninsula,/pen/apa/4073467270.html,37.70353,1052.0,Sep,17,2013,60816007003000,6081,San Mateo,2.732889733840304,3
2973,san mateo,*AwwMazing newly renovated apartment!!! Call Today!!,2260.0,1.0,4073412746,-122.325998,Peninsula,/pen/apa/4073412746.html,37.560763,722.0,Sep,17,2013,60816064004005,6081,San Mateo,3.1301939058171744,3
2975,burlingame,Brand new kitchen and bathroom in this fantastic studio!,1885.0,,4073448945,-122.359378,Peninsula,/pen/apa/4073448945.html,37.58647,520.0,Sep,17,2013,60816054005021,6081,San Mateo,3.625,4
2976,foster city,Lagoon Views from Your Private Patio,1909.0,1.0,4073447573,-122.26055900000001,Peninsula,/pen/apa/4073447573.html,37.552572999999995,667.0,Sep,17,2013,60816080012001,6081,San Mateo,2.8620689655172415,3
2977,menlo park,One bedroom in a fourplex on Waverley,1975.0,1.0,4073444513,-122.17359099999999,Peninsula,/pen/apa/4073444513.html,37.452034999999995,600.0,Sep,17,2013,60816125003004,6081,San Mateo,3.2916666666666665,4
2978,san mateo,Large 2x1 Corner Unit Available for Move in October!!!,2600.0,2.0,4060872213,-122.32850800000001,Peninsula,/pen/apa/4060872213.html,37.56120900000001,840.0,Sep,17,2013,60816064004002,6081,San Mateo,3.0952380952380953,3
2979,san mateo,"Top Floor Hardwood floors Beautiful Large Bay Window, Fireplace 2x1 ",2950.0,2.0,4060759746,-122.328997,Peninsula,/pen/apa/4060759746.html,37.56072,900.0,Sep,17,2013,60816064004002,6081,San Mateo,3.2777777777777777,4
2981,east palo alto,Pet Friendly Two Bedroom!,2054.0,2.0,4073093227,-122.136774,Peninsula,/pen/apa/4073093227.html,37.454438,967.0,Sep,17,2013,60816121005009,6081,San Mateo,2.1240951396070322,1
2982,palo alto,Mid-town Spacious Home,8000.0,5.0,4073085661,-122.120674,Peninsula,/pen/apa/4073085661.html,37.434039,3300.0,Sep,17,2013,60855110005009,6085,Santa Clara,2.4242424242424243,2
2983,san mateo,BEST DEAL ON THE PENINSULA!,1895.0,2.0,4073065164,-122.32588,Peninsula,/pen/apa/4073065164.html,37.579335,762.0,Sep,17,2013,60816060001012,6081,San Mateo,2.4868766404199474,2
2985,redwood city,Amazing Water & Marina Views from This Large 1x1 in Resort Style Area!,2835.0,1.0,4073058121,-122.220068,Peninsula,/pen/apa/4073058121.html,37.499103999999996,768.0,Sep,17,2013,60816103021018,6081,San Mateo,3.69140625,4
2987,redwood city,A Beautiful New Custom Home,4300.0,3.0,4072239584,-122.22751399999999,Peninsula,/pen/apa/4072239584.html,37.46447,1580.0,Sep,16,2013,60816110004011,6081,San Mateo,2.721518987341772,3
2988,burlingame,Remodeled 2Bed/1Bath with Washer & Dryer in Unit!,2480.0,2.0,4072229916,-122.359378,Peninsula,/pen/apa/4072229916.html,37.58647,806.0,Sep,16,2013,60816054005021,6081,San Mateo,3.076923076923077,3
2989,menlo park,Beautiful 3 Bed 2 Bath House Available NOW!,3550.0,3.0,4072194915,-122.200226,Peninsula,/pen/apa/4072194915.html,37.469938,1200.0,Sep,16,2013,60816106012000,6081,San Mateo,2.9583333333333335,3
2990,los altos,Open and Spacious with Pool View!,2345.0,1.0,4072173779,-122.117672,Peninsula,/pen/apa/4072173779.html,37.381479999999996,1000.0,Sep,16,2013,60855105003025,6085,Santa Clara,2.345,2
2991,los altos,"Luxury, Resort Living in the Heart of Los Altos!",2345.0,1.0,4072183079,-122.11853,Peninsula,/pen/apa/4072183079.html,37.38107,1000.0,Sep,16,2013,60855103002018,6085,Santa Clara,2.345,2
2993,mountain view,"Large 1BR, Top Floor, Excellent Palo Alto border location ",1795.0,1.0,4075503782,-122.111952,Peninsula,/pen/apa/4075503782.html,37.406368,654.0,Sep,18,2013,60855094013000,6085,Santa Clara,2.7446483180428136,3
2994,san mateo,Single Family Home in San Mateo on Cobb Street. (Shoreview),3500.0,4.0,4074202254,-122.30548,Peninsula,/pen/apa/4074202254.html,37.564535,1470.0,Sep,17,2013,60816077021010,6081,San Mateo,2.380952380952381,2
2996,san mateo,"Gorgeous Apartment, Great Location!!",2600.0,2.0,4074107478,-122.325998,Peninsula,/pen/apa/4074107478.html,37.560763,955.0,Sep,17,2013,60816064004005,6081,San Mateo,2.722513089005236,3
2997,foster city,"TOP FLOOR, NO NEIGHBORS ABOVE OR BELOW",2835.0,2.0,4074169382,-122.262726,Peninsula,/pen/apa/4074169382.html,37.535713,963.0,Sep,17,2013,60816080133000,6081,San Mateo,2.94392523364486,3
2998,san mateo,Westside Home Kitchen Remodel Oak Floors Fireplace Stainless Appliance,2895.0,3.0,4067762723,-122.31898400000001,Peninsula,/pen/apa/4067762723.html,37.546695,1155.0,Sep,17,2013,60816074001007,6081,San Mateo,2.5064935064935066,2
2999,san mateo,Cable TV~Free Coffee and Balcony/Patio Comfort!,1905.0,1.0,4073743274,-122.286827,Peninsula,/pen/apa/4073743274.html,37.532086,714.0,Sep,17,2013,60816085021000,6081,San Mateo,2.668067226890756,3
3000,san mateo,Luxury Apt in Prime Location,1750.0,1.0,4054291289,-122.332163,Peninsula,/pen/apa/4054291289.html,37.572321,570.0,Sep,17,2013,60816059002005,6081,San Mateo,3.0701754385964914,3
3001,san mateo,1 bedroom with tile and storage!,2252.0,1.0,4073738689,-122.28518500000001,Peninsula,/pen/apa/4073738689.html,37.544253999999995,680.0,Sep,17,2013,60816084003000,6081,San Mateo,3.3117647058823527,4
3002,san mateo,The Good is Good but the Best is here!,3575.0,2.0,4073738274,-122.342481,Peninsula,/pen/apa/4073738274.html,37.566435999999996,1177.0,Sep,17,2013,60816058002007,6081,San Mateo,3.0373831775700935,3
3003,mountain view,one-bedroom apartment in mtn view (1450),1450.0,1.0,4073733696,-122.093594,Peninsula,/pen/apa/4073733696.html,37.388985999999996,400.0,Sep,17,2013,60855098011011,6085,Santa Clara,3.625,4
3005,burlingame,Spectacular View From This 3 Bedroom!,3875.0,3.0,4073428808,-122.40244399999999,Peninsula,/pen/apa/4073428808.html,37.582972999999996,1670.0,Sep,17,2013,60816049002006,6081,San Mateo,2.320359281437126,2
3006,redwood city,Executive Retreat in Emerald Hills,4885.0,3.0,4059498649,-122.296,Peninsula,/pen/apa/4059498649.html,37.4245,1500.0,Sep,17,2013,60816134002023,6081,San Mateo,3.256666666666667,4
3007,mountain view,2BR Freestanding Mountain View Townhouse,2600.0,2.0,4073421080,-122.091751,Peninsula,/pen/apa/4073421080.html,37.401443,968.0,Sep,17,2013,60855093032007,6085,Santa Clara,2.6859504132231407,3
3010,san bruno,OPEN HOUSE Sunday 9/22/2013 from Noon to 4:00 PM,3200.0,3.0,4073397114,-122.431081,Peninsula,/pen/apa/4073397114.html,37.608544,1900.0,Sep,17,2013,60816038021009,6081,San Mateo,1.6842105263157894,1
3011,foster city,The Perfect Location with a Direct View of The Water!,2495.0,1.0,4073307889,-122.25683400000001,Peninsula,/pen/apa/4073307889.html,37.552768,755.0,Sep,17,2013,60816080012001,6081,San Mateo,3.3046357615894038,4
3012,foster city,Lovely 1 BR 1 BA Apartment Available Immediately!,2895.0,1.0,4073382171,-122.264334,Peninsula,/pen/apa/4073382171.html,37.554738,925.0,Sep,17,2013,60816080041006,6081,San Mateo,3.1297297297297297,3
3013,san bruno,2bed/1bath apartment AVAILABLE in San Bruno!,2045.0,2.0,4073378703,-122.462848,Peninsula,/pen/apa/4073378703.html,37.636965000000004,850.0,Sep,17,2013,60816140001006,6081,San Mateo,2.4058823529411764,2
3015,los altos,"Los Altos Executive Home - Walk to Shopping, Furnished & Private",7500.0,5.0,4049452064,-122.06799299999999,Peninsula,/pen/apa/4049452064.html,37.339001,2800.0,Sep,17,2013,60855100022015,6085,Santa Clara,2.6785714285714284,3
3017,san mateo,2 Bed 2 Bath Spacious Condo for RENT In Central Location!,2700.0,2.0,4072958300,-122.320751,Peninsula,/pen/apa/4072958300.html,37.57697,1020.0,Sep,17,2013,60816061001007,6081,San Mateo,2.6470588235294117,3
3020,menlo park,Cute 1BR/1BA with Den. Appr 2 miles from Stanford,2100.0,1.0,4055787374,-122.200676,Peninsula,/pen/apa/4055787374.html,37.428539,800.0,Sep,17,2013,60816130001000,6081,San Mateo,2.625,3
3021,san carlos,"Bedroom, plus office, W/D hardwood floors",2255.0,1.0,4072869090,-122.265978,Peninsula,/pen/apa/4072869090.html,37.510936,830.0,Sep,17,2013,60816092021001,6081,San Mateo,2.716867469879518,3
3022,redwood city,"Nicely remodeled, great kitchen, 2 Bdrm - 1 Ba",2395.0,2.0,4072169079,-122.24021699999999,Peninsula,/pen/apa/4072169079.html,37.4698,1100.0,Sep,16,2013,60816110002002,6081,San Mateo,2.1772727272727272,2
3023,palo alto,Exclusive Condo ,3595.0,2.0,4072162296,-122.16713100000001,Peninsula,/pen/apa/4072162296.html,37.449312,1100.0,Sep,16,2013,60855113023022,6085,Santa Clara,3.268181818181818,4
3024,san bruno,Make that MOVE...be a part of our Evergreen family! ,2195.0,2.0,4051205866,-122.462848,Peninsula,/pen/apa/4051205866.html,37.636965000000004,950.0,Sep,16,2013,60816140001006,6081,San Mateo,2.3105263157894735,2
3025,menlo park,2 Bed 1 Bath Upstairs Apt Near Downtown MP,2500.0,2.0,4072135458,-122.185476,Peninsula,/pen/apa/4072135458.html,37.449038,1100.0,Sep,16,2013,60816126002006,6081,San Mateo,2.272727272727273,2
3026,burlingame,"Remodeled 1Bed/1Bath Near Caltrain, BART, & Downtown Areas!",2010.0,1.0,4072088930,-122.359378,Peninsula,/pen/apa/4072088930.html,37.58647,598.0,Sep,16,2013,60816054005021,6081,San Mateo,3.3612040133779266,4
3028,palo alto,2nd Floor 1BR in Heart of Downtown Palo Alto! Hardwood floors!,2295.0,1.0,4074148832,-122.15846299999998,Peninsula,/pen/apa/4074148832.html,37.44454,610.0,Sep,17,2013,60855113011008,6085,Santa Clara,3.762295081967213,4
3029,san mateo,1 bedroom ready TODAY,2227.0,1.0,4074152494,-122.28518500000001,Peninsula,/pen/apa/4074152494.html,37.544253999999995,680.0,Sep,17,2013,60816084003000,6081,San Mateo,3.275,4
3031,redwood city,Amazing views! Beautiful & Spacious two bedroom. Call now!,3850.0,2.0,4074149226,-122.224231,Peninsula,/pen/apa/4074149226.html,37.464252,1225.0,Sep,17,2013,60816113004004,6081,San Mateo,3.142857142857143,3
3032,redwood city,"3 Bedrooms, 2 Baths, LR, FR, 1 car garage, large fenced patio/yard ",3395.0,3.0,4033835210,-122.229102,Peninsula,/pen/apa/4033835210.html,37.467688,1850.0,Sep,17,2013,60816110004003,6081,San Mateo,1.835135135135135,1
3033,redwood city,"2 full baths, Gated Entrance",2295.0,2.0,4062084515,-122.22901599999999,Peninsula,/pen/apa/4062084515.html,37.467671,1150.0,Sep,17,2013,60816110004003,6081,San Mateo,1.9956521739130435,1
3034,daly city,"ONE-BEDROOM, ONE-BATHROOM DALY CITY HOME!",1789.0,1.0,4073693463,-122.477347,Peninsula,/pen/apa/4073693463.html,37.665397,652.0,Sep,17,2013,60816015021009,6081,San Mateo,2.7438650306748467,3
3035,burlingame,Closet Space Galore! In this 800+ sqft 1 Bed.,2400.0,1.0,4073665323,-122.40244399999999,Peninsula,/pen/apa/4073665323.html,37.582972999999996,830.0,Sep,17,2013,60816049002006,6081,San Mateo,2.891566265060241,3
3036,foster city,"Don't be on a Waitlist!  Come to Marlin Cove, where YOU are Our Priority!",3095.0,2.0,4073316183,-122.25683400000001,Peninsula,/pen/apa/4073316183.html,37.552768,1094.0,Sep,17,2013,60816080012001,6081,San Mateo,2.829067641681901,3
3037,daly city,Condo Unit - 2Br/1Ba 1029 sq ft,2100.0,2.0,4044517235,-122.473382,Peninsula,/pen/apa/4044517235.html,37.675315999999995,1029.0,Sep,17,2013,60816015022000,6081,San Mateo,2.0408163265306123,1
3038,redwood city,Great location/walking distance to downtown Redwood City / whole foods,3250.0,3.0,4072744128,-122.233377,Peninsula,/pen/apa/4072744128.html,37.474637,1500.0,Sep,17,2013,60816109004007,6081,San Mateo,2.1666666666666665,1
3039,daly city,Bright Remodel Home 2bed & 1bath,2100.0,2.0,4072740543,-122.493374,Peninsula,/pen/apa/4072740543.html,37.688552,1014.0,Sep,17,2013,60816010004004,6081,San Mateo,2.0710059171597632,1
3040,san carlos,"OPEN - Showing TODAY, Tuesday from 5;30-6:30 PM, Great Location",2395.0,2.0,4072688696,-122.26598700000001,Peninsula,/pen/apa/4072688696.html,37.502303999999995,1000.0,Sep,17,2013,60816092022016,6081,San Mateo,2.395,2
3041,san carlos,"2 bath apartment, walking distance from San Carlos downtown ",2700.0,2.0,4064070383,-122.265533,Peninsula,/pen/apa/4064070383.html,37.502968,1010.0,Sep,17,2013,60816092022012,6081,San Mateo,2.6732673267326734,3
3044,half moon bay,3 Bedroom Single Level Home on the 4th Fairway ,3850.0,3.0,4072108852,-122.42936399999999,Peninsula,/pen/apa/4072108852.html,37.433141,2150.0,Sep,16,2013,60816137005014,6081,San Mateo,1.7906976744186047,1
3045,belmont,Situated in the Belmont hill with amazing view to San Francisco Bay ,2250.0,1.0,4073307385,-122.303679,Peninsula,/pen/apa/4073307385.html,37.514837,700.0,Sep,17,2013,60816088003004,6081,San Mateo,3.2142857142857144,3
3048,palo alto,Bright and Spacious home in Green Gable,7000.0,4.0,4073312283,-122.137074,Peninsula,/pen/apa/4073312283.html,37.446538000000004,1802.0,Sep,17,2013,60855111002010,6085,Santa Clara,3.8845726970033296,4
3049,san mateo,Let CitySouth give you what you need!,2251.0,1.0,4073311265,-122.28518500000001,Peninsula,/pen/apa/4073311265.html,37.544253999999995,680.0,Sep,17,2013,60816084003000,6081,San Mateo,3.3102941176470586,4
3050,san mateo,Great living off the Peninsula!,1995.0,2.0,4073309258,-122.32678100000001,Peninsula,/pen/apa/4073309258.html,37.578635,762.0,Sep,17,2013,60816060001017,6081,San Mateo,2.6181102362204722,3
3052,belmont,Exclusive Belmont Location!,2183.0,,4073297746,-122.278272,Peninsula,/pen/apa/4073297746.html,37.517394,600.0,Sep,17,2013,60816087003008,6081,San Mateo,3.638333333333333,4
3053,daly city,Come See Our Daly City Apartments Today!,1490.0,,4073190555,-122.477347,Peninsula,/pen/apa/4073190555.html,37.665397,482.0,Sep,17,2013,60816015021009,6081,San Mateo,3.091286307053942,3
3055,mountain view,Mountain View home with Los Altos Schools for rent! ,3475.0,3.0,4046892997,-122.11646699999999,Peninsula,/pen/apa/4046892997.html,37.409825,1622.0,Sep,16,2013,60855094012001,6085,Santa Clara,2.1424167694204685,1
3056,south san francisco,"Luxurious, Spacious, Like New",3900.0,4.0,4072555163,-122.40263,Peninsula,/pen/apa/4072555163.html,37.668671,2780.0,Sep,16,2013,60816001001063,6081,San Mateo,1.4028776978417266,0
3057,palo alto,"2bed/2ba, Gar, Remodeld Condo in Fabulous Downtown University Ave !!!",3395.0,2.0,4072531787,-122.156375,Peninsula,/pen/apa/4072531787.html,37.451138,1600.0,Sep,16,2013,60855112001029,6085,Santa Clara,2.121875,1
3059,palo alto,Downtown Townhouse w/ private garden,4500.0,2.0,4012126585,-122.161231,Peninsula,/pen/apa/4012126585.html,37.448935,1380.0,Sep,16,2013,60855113021006,6085,Santa Clara,3.260869565217391,4
3060,redwood shores,"Redwood Shores Condo - Two master suites, granite, hardwood, waterview",3190.0,2.0,4028397524,-122.296,Peninsula,/pen/apa/4028397524.html,37.4245,1580.0,Sep,16,2013,60816134002023,6081,San Mateo,2.018987341772152,1
3061,south san francisco,"HOUSE 2 Blocks away TANOFRAN MALL & MAJOR 380, 280 & 101 HIGHWAYS!!",2850.0,2.0,4050911996,-122.42481200000002,Peninsula,/pen/apa/4050911996.html,37.640791,1000.0,Sep,16,2013,60816024002016,6081,San Mateo,2.85,3
3063,foster city,One Car GARAGE/Fireplace/Washer and Dryer INSIDE!,2960.0,2.0,4072085764,-122.261374,Peninsula,/pen/apa/4072085764.html,37.534539,1108.0,Sep,16,2013,60816080133000,6081,San Mateo,2.6714801444043323,3
3064,san bruno,Unique Blend Of Timeless Classic Design Is What You Will Find In This ,2364.0,1.0,4072083746,-122.422242,Peninsula,/pen/apa/4072083746.html,37.633164,719.0,Sep,16,2013,60816041021019,6081,San Mateo,3.2878998609179417,4
3065,half moon bay,"Large 5Bd/3Ba house - Easy access to beach, shopping centers, & 92",3799.0,5.0,4037041032,-122.43726299999999,Peninsula,/pen/apa/4037041032.html,37.476902,2200.0,Sep,16,2013,60816135012065,6081,San Mateo,1.7268181818181818,1
3066,palo alto,Wonderful Home - Midtown Location!!!,5000.0,3.0,4066003823,-122.134274,Peninsula,/pen/apa/4066003823.html,37.430339000000004,1517.0,Sep,16,2013,60855109001018,6085,Santa Clara,3.2959789057350033,4
3067,atherton,Gorgeous Atherton Home For Rent,11800.0,5.0,4073295528,-122.186776,Peninsula,/pen/apa/4073295528.html,37.459738,3630.0,Sep,17,2013,60816115001008,6081,San Mateo,3.2506887052341598,4
3068,redwood shores,"Redwood Shores for lease, Available Now",4300.0,3.0,4046251155,-122.24802,Peninsula,/pen/apa/4046251155.html,37.53188,1860.0,Sep,17,2013,60816103041000,6081,San Mateo,2.3118279569892475,2
3069,burlingame,A great one bedroom to call home! $199 Security Deposit Special!,2105.0,1.0,4073292437,-122.359378,Peninsula,/pen/apa/4073292437.html,37.58647,674.0,Sep,17,2013,60816054005021,6081,San Mateo,3.123145400593472,3
3070,belmont,Nestled in the Belmont hills & walking distance to city convenience,2108.0,1.0,4073225152,-122.278227,Peninsula,/pen/apa/4073225152.html,37.519125,600.0,Sep,17,2013,60816087003008,6081,San Mateo,3.513333333333333,4
3071,foster city,Treat Yourself to Serenity and Relaxation in this Waterfront One Bedro,2498.0,1.0,4073286730,-122.260001,Peninsula,/pen/apa/4073286730.html,37.552437,667.0,Sep,17,2013,60816080012001,6081,San Mateo,3.745127436281859,4
3072,woodside,Woodside Glens Family home for lease ,4950.0,4.0,4073285443,-122.25478100000001,Peninsula,/pen/apa/4073285443.html,37.439415999999994,1900.0,Sep,17,2013,60816133002005,6081,San Mateo,2.6052631578947367,2
3073,pacifica,"Beautiful 3 Bedroom 2 bath Pacifica Home, Garage, Yard, Laundry",3200.0,3.0,4057925345,-122.464285,Peninsula,/pen/apa/4057925345.html,37.588136999999996,1300.0,Sep,17,2013,60816034002002,6081,San Mateo,2.4615384615384617,2
3074,redwood city,Travel Nursing with a buddy? Fully furnished 2 BR/2 Bath Condo,3200.0,2.0,4072514779,-122.2091,Peninsula,/pen/apa/4072514779.html,37.4815,1250.0,Sep,16,2013,60816105001016,6081,San Mateo,2.56,2
3076,menlo park,"Lovely Upstairs Apartment Home, Must See! Availabe 10/13!",1950.0,1.0,4056242773,-122.165011,Peninsula,/pen/apa/4056242773.html,37.46307,650.0,Sep,16,2013,60816139004004,6081,San Mateo,3.0,3
