X,Y,OBJECTID,OSHPD_ID,LICENSE_NO,LICENSEID,ADDRESSID,FACILITYID,ENTITYID,PERM_ID,FACILITY,ALIAS,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP_CODE,ZIPPLUS4,CONTACT,PHONE,FAC_TYPE,FAC_STATUS,STATUS_ID,STATUS_DAT,ADDR_DATE,TYPE,TYPE_ID,CATEGORY,CATEGRY_ID,CNTRL_CTGY,CNTRL_TYPE,LIC_BEDS,LIC_ED_LVL,EMS_TRAUMA,TEACH_HOSP,RURAL_HOSP,GCD_MTYPE,GCD_SCORE,LONGITUDE,LATITUDE,COUNTY,CNTY_FIPS,MSSA_ID,MSSA_DFN,TRACT_FIPS,TRACT,BLOCK_FIPS,SD,AD,CD,OES,FDD,HSA,SPA,RUCA,MA,UA,CAH,DSH,FQHC,FQHC_LOOK
-122.13265526742707,37.888983183195158,8483,406074138,550001095,53000,135541,6627,5136,49731,BRIGHTSTAR HEALTHCARE,Brightstar,3746 Mount Diablo Blvd,Ste 204,Lafayette,CA,94549,,,,4,Open,2,2009/06/08,2010/09/01,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-122.13266840,37.88898820,Contra Costa,013,18i,Urban,06013350000,3500,060133500004000,07,14,10,1,CEN,05,0,0,1,1,0,0,0,0
-122.23873032175374,38.131098569951696,8484,306484058,550000903,55844,111435,6633,4107,39298,LA CLINICA NORTH VALLEJO,La Clinica North Vallejo,220 Hospital Dr,,Vallejo,CA,94589,,,,3,Open,2,2009/02/10,2009/07/13,Clinic,1,Community Clinic,5,Nonprofit,Nonprofit - Corporation,0.00000000,,,0,0,,100,-122.23874350,38.13110360,Solano,095,204,Urban,06095251901,2519.01,060952519012004,02,07,07,1,NOR,03,0,0,1,1,0,0,0,0
-118.84141635859842,34.173272431264579,8485,406564196,550001062,57100,117461,6636,5146,49734,FLORENCE HOME HEALTH CARE,Florence HHC,2521 E Thousand Oaks Blvd,,Thousand Oaks,CA,91362,,,,4,Open,2,2009/05/04,2009/11/12,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-118.84142860,34.17327730,Ventura,111,240c,Urban,06111007100,71,061110071002009,19,37,24,3,MID,10,0,0,1,1,0,0,0,0
-118.6757447777169,34.271753610748355,8486,406564195,550001064,56997,111489,6635,5145,49733,"DEPENDABLE HOME CARE SERVICES, INC.",Dependable Services,5924 E Los Angeles Ave,,Simi Valley,CA,93063,,,,4,Open,2,2009/05/18,2009/07/13,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,0,-118.67575700,34.27175850,Ventura,111,240a,Urban,06111008304,83.04,061110083022028,19,38,24,3,MID,10,0,0,1,1,0,0,0,0
-120.86275890970111,37.492813726573942,8487,306504070,550001084,57353,111444,6634,1122,39299,GOLDEN VALLEY HEALTH CENTER - TURLOCK,Golden Valley Hlth Ctr,1201 W Main St,,Turlock,CA,95380,,,,3,Open,2,2009/06/01,2009/07/13,Clinic,1,Community Clinic,5,Nonprofit,Nonprofit - Corporation,0.00000000,,,0,0,,74,-120.86277180,37.49281880,Stanislaus,099,212.1,Urban,06099003801,38.01,060990038022002,12,26,19,2,CEN,06,0,0,1,1,0,0,0,0
-118.05342291416208,33.902442007080722,8488,306197264,550001071,57114,111588,6632,3223,39297,FRESENIUS MEDICAL CARE - NORWALK EAST,Fresenius Medical,13063 Rosecrans Ave,Bldg 1,Santa Fe Springs,CA,90670,,,,3,Open,2,2009/05/11,2009/07/21,Clinic,1,Chronic Dialysis Clinic,4,,,0.00000000,,,0,0,,0,-118.05343500,33.90244689,Los Angeles,037,78.2rrr,Urban,06037504102,5041.02,060375041021024,30,56,38,3,SLA,11,7,0,1,1,0,0,0,0
-117.19154746100843,33.91364706885993,8489,206334620,,,119098,6801,,28208,Moreno Valley Medical Village,Moreno Valley Medical Village,Nason St & Brodiaea Ave,,Moreno Valley,CA,92555,,,,2,Under Construction,3,2009/12/02,2009/12/02,Long Term Care Facility,4,,,,,0.00000000,,,0,0,,76,-117.19155940,33.91365200,Riverside,065,134,Rural,06065042605,426.05,060650426052001,37,65,45,3,SOU,12,0,0,1,0,0,0,0,0
-120.41350283538932,34.95247204114284,8490,306414114,550001201,55148,126875,6846,5305,39364,COMMUNITY HEALTH CENTERS ARBOR,Community Health Centers,1418 E Main St,,Santa Maria,CA,93454,,,,3,Open,2,2010/01/07,2010/03/08,Clinic,1,Community Clinic,5,Nonprofit,Nonprofit - Corporation,0.00000000,,,0,0,,100,-120.41351540,34.95247690,Santa Barbara,083,180.1,Urban,06083002211,22.11,060830022114003,15,33,23,3,MID,10,0,0,1,1,0,0,0,0
-121.89424516706832,37.328678613663001,8491,406434212,550001204,55881,126860,6845,5396,49870,CONCIERGE HEALTH CARE SERVICES,Concierge Health Care,333 W San Carlos St,,San Jose,CA,95110,,,,4,Open,2,2010/01/26,2010/03/08,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-121.89425820,37.32868360,Santa Clara,085,183d,Urban,06085500800,5008,060855008003001,13,23,16,1,COA,07,0,0,1,1,0,0,0,0
-118.12438700883881,33.810620831859559,8492,406197356,550000915,45545,126962,6848,5398,49871,LIFE CARE HOSPICE CORP.,Life Care,5539 E Spring St,,Long Beach,CA,90808,,,,4,Open,2,2009/03/20,2010/03/10,Home Health Agency/Hospice,2,Hospice,10,,,0.00000000,,,0,0,,100,-118.12439910,33.81062570,Los Angeles,037,78.2kkk,Urban,06037574100,5741,060375741003013,27,54,46,3,SLA,11,8,0,1,1,0,0,0,0
-117.44886364026401,34.122813599046772,8493,206364399,,,126906,6847,,28211,SUN COR CARE INC. S.N.F.,Sun Cor Care SNF,7227 Cleander Avenue,,Fontana,CA,92336,,,,2,Under Construction,3,2010/03/10,2010/03/10,Long Term Care Facility,4,,,,,0.00000000,,,0,0,,0,-117.44887564,34.12281854,San Bernardino,071,151e,Urban,06071002301,23.01,060710023014007,32,62,43,3,SOU,12,0,0,1,1,0,0,0,0
-119.77365315803242,36.825390914164444,8494,306105075,040000294,48206,133189,6917,2104,39391,"FAMILYFIRST HEALTH CARE, A SERVICE OF PLND. PARNT.",Familyfirst Hlth Care,6095 N 1St St,,Fresno,CA,93710,,,,3,Open,2,2010/05/04,2010/07/23,Clinic,1,Community Clinic,5,Nonprofit,Nonprofit - Corporation,0.00000000,,,0,0,,100,-119.77366580,36.82539600,Fresno,019,35f,Urban,06019005405,54.05,060190054051011,14,29,19,2,CEN,09,0,0,1,1,0,0,0,0
-118.36980293618001,34.201592100641534,8495,406197384,550001244,56473,133171,6915,5456,49912,"INDEPENDENCE HOME HEALTH, INC.",Independence,7200 Vineland Ave,,Sun Valley,CA,91352,,,,4,Open,2,2010/02/04,2010/07/23,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-118.36981510,34.20159700,Los Angeles,037,78.2bb,Urban,06037123020,1230.20,060371230202007,20,39,28,3,NLA,11,2,0,1,1,0,0,0,0
-119.77195345647802,36.833754613971507,8496,406105074,550001306,57359,172956,6916,5457,49913,"HEALTHPOINT HOME HEALTH, INC",Healthpoint,6594 N 1St St,Ste 101,Fresno,CA,93710,,,,4,Open,2,2012/06/15,2012/06/04,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-119.77196610,36.83375970,Fresno,019,35f,Urban,06019005406,54.06,060190054062004,14,29,19,2,CEN,09,0,0,1,1,0,0,0,0
-121.87755366848231,37.341979512396342,8497,306434213,070000482,57325,133475,6918,1337,39392,INDIAN HEALTH CENTER OF SANTA CLARA VALLEY - PSYCH,Indian Hlth Ctr of Santa Clara Valley,602 E Santa Clara St,,San Jose,CA,95112,,,,3,Open,2,2010/06/23,2010/08/02,Clinic,1,Psychology Clinic,16,Nonprofit,Nonprofit - Corporation,0.00000000,,,0,0,,100,-121.87756670,37.34198450,Santa Clara,085,183d,Urban,06085501300,5013,060855013004000,13,23,16,1,COA,07,0,0,1,1,0,0,0,0
-115.54602233999736,32.771202422115103,8498,306134026,080000704,54189,133476,6919,3697,39393,FRESENIUS MEDICAL CARE OF IMPERIAL COUNTY,Fresenius Medical,200 Wake Ave,,El Centro,CA,92243,,,,3,Open,2,2010/05/07,2010/08/02,Clinic,1,Chronic Dialysis Clinic,4,,,0.00000000,,,0,0,,100,-115.54603390,32.77120730,Imperial,025,48,Rural,06025011803,118.03,060250118031016,40,80,51,3,SOU,14,0,0,1,1,0,0,0,0
-118.1269860966863,33.951994215752144,8499,406197389,550001271,56223,133652,6924,5465,49916,COMPANION HOME HEALTH CARE CORPORATION,Companion HHC,8130 Florence Ave,Ste. 150,Downey,CA,90241,,,,4,Open,2,2010/03/04,2010/08/03,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-118.12699820,33.95199910,Los Angeles,037,78.2eee,Urban,06037550900,5509,060375509005001,27,58,34,3,NLA,11,7,0,1,1,0,0,0,0
-118.38965103351623,34.186960103569781,8500,406197391,550001277,54851,133693,6929,5469,49921,"PROHEALTH HOMECARE AGENCY, INC.",Prohealth,11755 Victory Blvd,Ste. 290,North Hollywood,CA,91606,,,,4,Open,2,2010/04/09,2010/08/03,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-118.38966320,34.18696500,Los Angeles,037,78.2bb,Urban,06037123900,1239,060371239001005,20,43,28,3,NLA,11,2,0,1,1,0,0,0,0
-117.28040050232804,33.185735959234052,8501,306374430,080000658,54176,113160,6714,2145,39320,PREGNANCY RESOURCE CENTER,Pregnancy Resource Ctr,1830 Hacienda Dr,,Vista,CA,92081,,,,3,Open,2,2008/11/19,2009/08/28,Clinic,1,Community Clinic,5,Nonprofit,Nonprofit - Corporation,0.00000000,,,0,0,,100,-117.28041240,33.18574080,San Diego,073,156d,Urban,06073019805,198.05,060730198051002,38,74,49,3,SOU,14,0,0,1,1,0,0,0,0
-118.25311884912946,34.158509210235351,8502,406197318,550000912,55645,134612,6720,5225,49795,"BEST CARE HOME HEALTH AGENCY, LLC",Best Care,221 E Glenoaks Blvd,Ste. 210,Glendale,CA,91207,,,,4,Open,2,2009/07/30,2010/08/24,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,0,-118.25313099,34.15851411,Los Angeles,037,78.2ee,Urban,06037301100,3011,060373011005010,21,43,29,3,NLA,11,2,0,1,1,0,0,0,0
-118.53744550594419,34.220720709389191,8503,406197317,550000916,57210,113393,6719,5223,49794,"BLUE SKY HOME HEALTH CARE, INC.",Blue Sky,18531 Roscoe Blvd,,Northridge,CA,91324,,,,4,Open,2,2009/09/18,2009/09/01,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-118.53745770,34.22072560,Los Angeles,037,78.2hhhh,Urban,06037131010,1310.10,060371154022009,20,40,27,3,NLA,11,2,0,1,1,0,0,0,0
-118.25004026129216,34.14580710061788,8504,406197316,550000925,56941,113309,6718,5222,49793,"CARE FOR ALL HEALTH SERVICES, INC.",Care For All,126 S Jackson St,,Glendale,CA,91205,,,,4,Open,2,2009/09/18,2009/09/01,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-118.25005240,34.14581200,Los Angeles,037,78.2ff,Urban,06037302201,3022.01,060373022013001,21,43,29,3,NLA,11,2,0,1,1,0,0,0,0
-117.86176702953614,34.107289183423788,8505,406197315,550000926,52752,113271,6717,5221,49792,"ACCU-RITE HEALTH SERVICES, INC.",Accu-rite Health,163 Arrow Hwy,,Glendora,CA,91740,,,,4,Open,2,2009/09/17,2009/09/01,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,90,-117.86177910,34.10729410,Los Angeles,037,78.2gggg,Rural,06037401203,4012.03,060374012031049,29,59,26,3,SLA,11,3,0,1,1,0,0,0,0
-120.97688277250451,37.668127618893799,8506,306504071,550001116,54712,113178,6716,5219,39322,HOPE MEDI-VAN,Hope Medi-van,1601 Coffee Rd,,Modesto,CA,95355,,,,3,Open,2,2009/07/30,2009/08/31,Clinic,1,Free Clinic,7,Nonprofit,Nonprofit - Corporation,0.00000000,,,0,0,,100,-120.97689570,37.66813270,Stanislaus,099,215b,Urban,06099000909,9.09,060990010011005,12,25,18,2,CEN,06,0,0,1,1,0,0,0,0
-118.49345071841539,34.15769621263987,8507,306197314,960001448,52422,113161,6715,3851,39321,DUAL DIAGNOSIS ASSESSMENT AND TREATMENT CENTER INC.,Dual Diagnosis Assessment & Treatment Ctr,16550 Ventura Blvd,,Encino,CA,91436,,,,3,Closed,1,2012/05/03,2009/08/28,Clinic,1,Community Clinic,5,Nonprofit,Nonprofit - Corporation,0.00000000,,,0,0,,74,-118.49346290,34.15770110,Los Angeles,037,78.2yy,Urban,06037139701,1397.01,060371397012004,23,41,28,3,NLA,11,2,0,1,1,0,0,0,0
-118.54970328827596,34.414848287915227,8508,406197319,980000671,56506,114009,6721,1701,49796,"MAXIM HEALTHCARE SERVICES, INC.",Maxim Healthcare,23734 Valencia Blvd,,Valencia,CA,91355,,,,4,Open,2,2009/08/04,2009/09/01,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-118.54971550,34.41485320,Los Angeles,037,76.1a,Urban,06037920329,9203.29,060379203291000,19,38,25,3,NLA,11,2,0,1,1,0,0,0,0
-120.84521308169626,37.76574000127664,8509,406394098,550001105,56878,158574,6727,5230,49801,"SIERRA VIEW HOME HEALTH SERVICES, INC",Sierra View HHS,210 S Sierra Ave,Room 3,Oakdale,CA,95361,,,,4,Open,2,2011/09/01,2011/10/25,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-120.84522600,37.76574510,Stanislaus,099,211,Rural,06099000203,2.03,060990002032005,14,25,19,2,CEN,06,0,1,1,1,0,0,0,0
-118.32968484535132,34.173703101902809,8510,406197208,550000914,56520,107656,6540,5064,49665,"PREMIER NURSING, INC",Premier Nursing,2000 W Magnolia Blvd,,Burbank,CA,91506,,,,4,Open,2,2009/02/23,2009/04/24,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,0,-118.32969700,34.17370800,Los Angeles,037,78.2ttt,Urban,06037310900,3109,060373109007006,21,43,27,3,NLA,11,2,0,1,1,0,0,0,0
-117.94645623691656,33.832995919000595,8511,306304436,550001458,54742,144147,6541,5639,39274,ANAHEIM WEST DIALYSIS,Anaheim West Dialysis,1821 W Lincoln Ave,,Anaheim,CA,92801,,,,3,Open,2,2010/11/19,2011/01/25,Clinic,1,Chronic Dialysis Clinic,4,,,0.00000000,,,0,0,,100,-117.94646830,33.83300080,Orange,059,116l,Urban,06059087102,871.02,060590871024001,34,72,47,3,SLA,13,0,0,1,1,0,0,0,0
-119.79924236277064,36.732724925014118,8512,306105070,550000874,57348,109273,6577,3981,39279,BAART COMMUNITY HEALTHCARE - E STREET CLINIC,Baart Clinic,1235 E St,,Fresno,CA,93706,,,,3,Open,2,2009/02/04,2009/06/08,Clinic,1,Community Clinic,5,Nonprofit,Nonprofit - Corporation,0.00000000,,,0,0,,0,-119.79925500,36.73273000,Fresno,019,35e,Urban,06019000200,2,060190002001015,16,31,20,2,CEN,09,0,0,1,1,0,0,0,0
-119.79890036179013,36.750793923039161,8513,306105069,550000883,56594,109272,6576,3981,39278,BAART COMMUNITY HEALTHCARE - VAN NESS CLINIC,Baart Clinic,539 N Van Ness Ave,,Fresno,CA,93728,,,,3,Open,2,2009/02/05,2009/06/08,Clinic,1,Community Clinic,5,Nonprofit,Nonprofit - Corporation,0.00000000,,,0,0,,0,-119.79891300,36.75079900,Fresno,019,35c,Urban,06019002300,23,060190023003022,16,31,20,2,CEN,09,0,0,1,1,0,0,0,0
-121.65096807370432,36.674265055735923,8514,306274075,550000799,49229,96784,6399,4430,39214,COMMUNITY ORAL HEALTH SERVICES - MOBILE UNIT #3,Community Oral Health Svc,128 E Alisal St,,Salinas,CA,93901,,,,3,Open,2,2008/10/21,2008/10/30,Clinic,1,Community Clinic,5,Nonprofit,Nonprofit - Corporation,0.00000000,,,0,0,,0,-121.65098100,36.67427000,Monterey,053,109.2,Urban,06053001300,13,060530013001008,12,28,17,1,COA,08,0,0,1,1,0,0,0,0
-117.26731604787163,33.916979072144294,8515,306334611,550000802,53297,97167,6409,631,39215,MORENO VALLEY FAMILY HEALTH CENTER,Moreno Valley Family Health Ctr,22675 Alessandro Blvd,,Moreno Valley,CA,92553,,,,3,Open,2,2008/10/31,2008/11/10,Clinic,1,Community Clinic,5,Nonprofit,Nonprofit - Corporation,0.00000000,,,0,0,,0,-117.26732800,33.91698400,Riverside,065,135b,Urban,06065042504,425.04,060650425041003,37,64,45,3,SOU,12,0,0,1,1,0,0,0,0
-119.22548078767325,34.250668143713433,8516,406564186,980000738,46913,135723,6411,4122,49600,"WALGREENS HOME CARE, INC - BRANCH",Walgreens Home Care,4867 Colt St,,Ventura,CA,93003,,,,4,Closed,1,2010/08/17,2010/09/02,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-119.22549310,34.25067300,Ventura,111,241c,Urban,06111002800,28,061110028001051,19,35,23,3,MID,10,0,0,1,0,0,0,0,0
-118.23584787145533,34.048674111230866,8517,406197160,980000939,56197,97208,6410,4916,49599,AMERICAN NURSING HOME HEALTH - PARENT,American Nursing,724 E 1St St,,Los Angeles,CA,90012,,,,4,Open,2,2008/08/06,2008/11/10,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,0,-118.23586000,34.04867900,Los Angeles,037,78.2mmm,Urban,06037206040,2060.40,060372060401004,22,46,34,3,NLA,11,4,0,1,1,0,0,0,0
-118.28854927858853,33.83195273822502,8518,406197153,980001377,45923,123340,6401,1655,49591,"MAJESTY HOSPICE, INC.",Majesty Hospice,733 W Carson St,Ste A,Torrance,CA,90502,,,,4,Open,2,2009/09/17,2010/01/12,Home Health Agency/Hospice,2,Hospice,10,Investor Owned,Investor - Corporation,0.00000000,,,0,0,,100,-118.28856140,33.83195760,Los Angeles,037,78.2aaaa,Urban,06037543503,5435.03,060375435031015,28,55,36,3,SLA,11,8,0,1,1,0,0,0,0
-118.25004926112885,34.14581610086578,8519,406197161,980001439,56201,133460,6412,4917,49601,"L.A. HEALTH SERVICES, INC.",L.A. Health Svc,126 S Jackson St,Ste 303,Glendale,CA,91205,,,,4,Open,2,2010/04/22,2010/07/30,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-118.25006140,34.14582100,Los Angeles,037,78.2ff,Urban,06037302201,3022.01,060373022013001,21,43,29,3,NLA,11,2,0,1,1,0,0,0,0
-118.14001390801809,33.788082134847592,8520,406197157,980001513,57598,97123,6406,4180,49596,MADISON HOME HEALTH CARE,Madison Home Hlth Care,4500 E Pacific Coast Hwy,,Long Beach,CA,90804,,,,4,Open,2,2008/09/30,2008/11/07,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,0,-118.14002600,33.78808700,Los Angeles,037,78.2lll,Urban,06037575002,5750.02,060375750021001,27,54,37,3,SLA,11,8,0,1,1,0,0,0,0
-118.28328985285501,34.166350100296143,8521,406197159,980001598,57059,97132,6408,4091,49598,"SENIOR HOME HEALTH CARE, INC.",Senior Home Hlth Care,1314 W Glenoaks Blvd,,Glendale,CA,91201,,,,4,Open,2,2008/04/02,2008/11/10,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,0,-118.28330200,34.16635500,Los Angeles,037,78.2dd,Urban,06037301502,3015.02,060373015021005,21,43,29,3,NLA,11,2,0,1,1,0,0,0,0
-117.0037531793198,32.780086193988595,8522,206374417,,,97280,6413,,28198,THE VILLAGE AT BRIERCREST,The Village At Briercrest,9000 Murray Dr,,La Mesa,CA,91942,,,,2,Under Construction,3,2008/11/12,2008/11/12,Long Term Care Facility,4,,,,,0.00000000,,,0,0,,0,-117.00376500,32.78009100,San Diego,073,161f,Urban,06073015000,150,060730150002011,36,77,52,3,SOU,14,0,0,1,1,0,0,0,0
-122.75635570047803,38.496185978845929,8523,106494106,,,97507,6416,,18187,SUTTER MEDICAL CENTER -  SANTA ROSA,Sutter Med Ctr,Mark West Springs Rd,,Santa Rosa,CA,95403,,,,1,Under Construction,3,2008/11/19,2008/11/19,Hospital,3,General Acute Care Hospital,8,,,0.00000000,,,0,0,,0,-122.75636900,38.49619100,Sonoma,097,210.1,Urban,06097152801,1528.01,060971527022021,03,01,06,1,NOR,03,0,0,1,1,0,0,0,0
-118.08498768934888,34.141193591644374,8524,306197163,550001432,54598,144126,6417,627,39218,CHAP - DEL MAR,CHAP - Del Mar,3160 E Del Mar Blvd,Ste. 100,Pasadena,CA,91107,,,,3,Open,2,2010/12/09,2011/01/25,Clinic,1,Community Clinic,5,Nonprofit,Nonprofit - Corporation,0.00000000,,,0,0,,100,-118.08499980,34.14119850,Los Angeles,037,78.2mm,Urban,06037463200,4632,060374632001001,21,44,29,3,NLA,11,3,0,1,1,0,0,0,0
-117.97144834042618,33.744934331298332,8525,406304434,550000864,55836,136703,6488,5018,49631,247 HOME CARE,247 Home Care,9039 Bolsa Ave,Suite 213,Westminster,CA,92683,,,,4,Open,2,2009/01/16,2010/09/08,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-117.97146040,33.74493920,Orange,059,116i,Urban,06059088905,889.05,060590889052002,34,68,46,3,SLA,13,0,0,1,1,0,0,0,0
-118.37499704513189,34.076045315835216,8526,406197187,550000871,48470,110811,6491,5020,49633,"VICTORIA HOSPICE SERVICES, INC.",Victoria Hospice,8455 Beverly Blvd,Ste 300,Los Angeles,CA,90048,,,,4,Open,2,2008/11/18,2009/06/29,Home Health Agency/Hospice,2,Hospice,10,,,0.00000000,,,0,0,,100,-118.37500920,34.07605020,Los Angeles,037,78.2x,Urban,06037214800,2148,060371945003009,23,42,30,3,NLA,11,4,0,1,1,0,0,0,0
-118.46732541551326,34.255731301183324,8527,406197188,550000872,56572,169625,6492,5021,49634,"SUPREME HEALTHCARE, INC.",Supreme Healthcare,10200 Sepulveda Blvd,Ste 180,Mission Hills,CA,91345,,,,4,Open,2,2011/12/20,2012/03/27,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-118.46733760,34.25573620,Los Angeles,037,78.2kk,Urban,06037109602,1096.02,060371098001005,20,39,27,3,NLA,11,2,0,1,1,0,0,0,0
-118.12540889890454,33.93131711760384,8528,306197189,550000875,56089,106188,6493,2856,39257,DOWNEY LANDING DIALYSIS CENTER,Downey Landing Dialysis,11611 Bellflower Blvd,,Downey,CA,90241,,,,3,Open,2,2009/02/04,2009/03/12,Clinic,1,Chronic Dialysis Clinic,4,,,0.00000000,,,0,0,,0,-118.12542100,33.93132200,Los Angeles,037,78.2eee,Urban,06037551100,5511,060375511004000,27,58,34,3,NLA,11,7,0,1,1,0,0,0,0
-118.71313877186101,34.272504113010214,8529,406564189,550000878,55782,105900,6489,5019,49632,"FIDELITY HOME HEALTH CARE, INC.",Fidelity Care,4195 Valley Fair St,,Simi Valley,CA,93063,,,,4,Open,2,2009/02/03,2009/03/11,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,0,-118.71315100,34.27250900,Ventura,111,240a,Urban,06111008201,82.01,061110082011008,19,38,24,3,MID,10,0,0,1,1,0,0,0,0
-117.69846605764005,34.113161873797409,8530,306197186,550000880,55890,111563,6490,2128,39256,FAMILY HEALTH CENTER,Family Health,1601 Monte Vista Ave,,Claremont,CA,91711,,,,3,Open,2,2009/02/05,2009/07/21,Clinic,1,Community Clinic,5,Nonprofit,Nonprofit - Corporation,0.00000000,,,0,0,,0,-117.69847810,34.11316680,Los Angeles,037,78.2tt,Urban,06037401800,4018,060374018003000,29,59,26,3,SLA,11,3,0,1,1,0,0,0,0
-121.77037284243553,38.561417899145823,8531,306574020,030000146,56875,107406,6534,617,39272,DAVIS COMMUNITY CLINIC,Davis Cmty Clinic,2051 John Jones Rd,,Davis,CA,95616,,,,3,Open,2,2009/04/22,2009/04/10,Clinic,1,Community Clinic,5,Nonprofit,Nonprofit - Corporation,0.00000000,,,0,0,,0,-121.77038600,38.56142300,Yolo,113,244,Urban,06113010505,105.05,061130105072000,05,08,01,2,NOR,02,0,0,1,1,0,0,0,0
-118.30509675579663,34.090732609715623,8532,406197333,550000917,52824,165615,6757,5259,49814,"PROMPT HOME HEALTH, INC.",Prompt Home Health,5300 Santa Monica Blvd,Suite 201,Los Angeles,CA,90029,,,,4,Open,2,2011/05/13,2012/01/25,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-118.30510890,34.09073750,Los Angeles,037,78.2g,Urban,06037191620,1916.20,060371916201002,26,45,31,3,NLA,11,4,0,1,1,0,0,0,0
-118.38965103351623,34.186960103569781,8533,406197334,550000919,51101,143071,6758,5260,49815,"PROCARE HOME HEALTH AGENCY, INC",Procare HHA,11755 Victory Blvd,Ste. 203,North Hollywood,CA,91606,,,,4,Open,2,2010/08/18,2011/01/19,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-118.38966320,34.18696500,Los Angeles,037,78.2bb,Urban,06037123900,1239,060371239001005,20,43,28,3,NLA,11,2,0,1,1,0,0,0,0
-118.29201165982674,34.060767212764972,8534,406197329,550000927,56938,115322,6753,5256,49811,"VISITING ANGELS HOME HEALTH SERVICES, INC.",Visiting Angels HHS,3200 Wilshire Blvd,,Los Angeles,CA,90010,,,,4,Open,2,2009/09/19,2009/10/12,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-118.29202380,34.06077210,Los Angeles,037,78.2b,Urban,06037212303,2123.03,060372123031000,26,48,31,3,NLA,11,4,0,1,1,0,0,0,0
-118.46422272039692,34.194451506916195,8535,406197330,550000936,57698,134257,6754,5257,49812,"V.M. HOME HEALTH CARE, INC.",V.M. HHC,15211 Vanowen St,Ste 302,Van Nuys,CA,91405,,,,4,Open,2,2010/05/25,2010/08/12,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-118.46423490,34.19445640,Los Angeles,037,78.2zz,Urban,06037127801,1278.01,060371278013009,20,40,27,3,NLA,11,2,0,1,1,0,0,0,0
-118.5361145054495,34.238203506975445,8536,406197335,550000940,57253,156210,6759,5261,49816,"PRIMROSE HOMEHEALTH, INC.",Primrose Homehealth,9249 Reseda Blvd,Suite 106,Northridge,CA,91324,,,,4,Open,2,2011/04/22,2011/09/01,Home Health Agency/Hospice,2,Home Health Agency,9,,,0.00000000,,,0,0,,100,-118.53612670,34.23820840,Los Angeles,037,78.2kk,Urban,06037115202,1152.02,060371152024002,20,40,27,3,NLA,11,2,0,1,1,0,0,0,0
