,neighborhood,title,price,bedrooms,pid,longitude,subregion,link,latitude,sqft,month,day,year,blockfips,countyfips,county_x,tractfips,logrecno,fipsblock,state,county_y,tract,blkgrp,block,arealand,P0010001,H00010001,outlier,view,walk
2536,foster city,Top Floor -- Sunny -- Stainless Steel 1st Month FREE!!  Lease Today!!,2624.0,1.0,4075507615,-122.266222,Peninsula,/pen/apa/4075507615.html,37.568365,876.0,Sep,18,2013,060816082001004,06081,San Mateo,06081608200,624273,060816082001004,06,081,608200,1,1004,66083,720,347,False,0,0
2537,san bruno,Beautiful single family House ,2800.0,3.0,4075981234,-122.408626,Peninsula,/pen/apa/4075981234.html,37.618664,,Sep,18,2013,060816041011019,06081,San Mateo,06081604101,631058,060816041011019,06,081,604101,1,1019,14956,57,18,False,0,0
2538,daly city,2 Bedrooms and 1 Bathroom in-law,1395.0,2.0,4075948342,-122.48846100000002,Peninsula,/pen/apa/4075948342.html,37.683310999999996,,Sep,18,2013,060816011004001,06081,San Mateo,06081601100,629805,060816011004001,06,081,601100,4,4001,57123,351,95,False,0,0
2539,south san francisco,Affordable Program 1-bedroom available October 25!,1915.0,1.0,4076050194,-122.446575,Peninsula,/pen/apa/4076050194.html,37.663915,750.0,Sep,18,2013,060816019021001,06081,San Mateo,06081601902,631481,060816019021001,06,081,601902,1,1001,132057,567,340,False,0,0
2540,south san francisco,2 Master Bedrooms next to BART!,3045.0,2.0,4076548955,-122.446661,Peninsula,/pen/apa/4076548955.html,37.663915,1054.0,Sep,18,2013,060816019021001,06081,San Mateo,06081601902,631481,060816019021001,06,081,601902,1,1001,132057,567,340,False,0,0
2541,south san francisco,750sq.ft. 1-bed + parking located right next to BART!,2115.0,1.0,4075640305,-122.446404,Peninsula,/pen/apa/4075640305.html,37.663949,750.0,Sep,18,2013,060816019021001,06081,San Mateo,06081601902,631481,060816019021001,06,081,601902,1,1001,132057,567,340,False,0,0
2542,menlo park,Beautiful 1 bedroom apartment in a sought after neighborhood,2495.0,1.0,4071185670,-122.17481000000001,Peninsula,/pen/apa/4071185670.html,37.45082,,Sep,18,2013,060816125003009,06081,San Mateo,06081612500,624835,060816125003009,06,081,612500,3,3009,20734,81,48,False,0,0
2543,san mateo,"House for Rent 2/1, living, yd. PETS, OK.",2300.0,2.0,4043756346,-122.32996200000001,Peninsula,/pen/apa/4043756346.html,37.583560999999996,,Sep,18,2013,060816060001015,06081,San Mateo,06081606000,627078,060816060001015,06,081,606000,1,1015,1061,0,0,False,0,0
2544,foster city,Foster City's Premiere Waterfront Homes & Resort Living,1928.0,1.0,4076048577,-122.256825,Peninsula,/pen/apa/4076048577.html,37.554802,550.0,Sep,18,2013,060816083001008,06081,San Mateo,06081608300,624305,060816083001008,06,081,608300,1,1008,58215,397,202,False,0,0
2545,foster city,Move in Ready! Waterfront Living! Covered parking!,2663.0,2.0,4075335927,-122.256374,Peninsula,/pen/apa/4075335927.html,37.554512,960.0,Sep,18,2013,060816083001008,06081,San Mateo,06081608300,624305,060816083001008,06,081,608300,1,1008,58215,397,202,False,0,0
2546,foster city,Your Stunning Waterfront Home with Concierge Services,2108.0,1.0,4075536475,-122.256525,Peninsula,/pen/apa/4075536475.html,37.554546,712.0,Sep,18,2013,060816083001008,06081,San Mateo,06081608300,624305,060816083001008,06,081,608300,1,1008,58215,397,202,False,0,0
2547,foster city,Awesome Waterfront Views from this Two Bedroom Two Bath Apartment!,2663.0,2.0,4072073105,-122.256052,Peninsula,/pen/apa/4072073105.html,37.554189,,Sep,16,2013,060816083001008,06081,San Mateo,06081608300,624305,060816083001008,06,081,608300,1,1008,58215,397,202,False,1,0
2548,los altos,Los Altos Hills spacious one level home on 1 acre lot.,6100.0,5.0,4076034607,-122.11046499999999,Peninsula,/pen/apa/4076034607.html,37.342806,4000.0,Sep,18,2013,060855117043028,06085,Santa Clara,06085511704,668489,060855117043028,06,085,511704,3,3028,146494,66,24,False,0,0
2549,redwood shores,Redwood Shores,2975.0,2.0,4076017685,-122.25156799999999,Peninsula,/pen/apa/4076017685.html,37.523478000000004,1048.0,Sep,18,2013,060816103043014,06081,San Mateo,06081610304,626105,060816103043014,06,081,610304,3,3014,35792,42,18,False,0,0
2550,redwood shores,Open House Wednesday! Awesome Condo at Hastings Shore! Top Floor!,2850.0,2.0,4073203638,-122.250473,Peninsula,/pen/apa/4073203638.html,37.523528999999996,,Sep,17,2013,060816103043014,06081,San Mateo,06081610304,626105,060816103043014,06,081,610304,3,3014,35792,42,18,False,0,0
2551,menlo park,"MAKE YOUR TIME WELL SPENT, ENJOY THE CONVENIENCE OF SHARON GREEN",3893.0,2.0,4076029991,-122.197612,Peninsula,/pen/apa/4076029991.html,37.424205,1111.0,Sep,18,2013,060816130002050,06081,San Mateo,06081613000,625031,060816130002050,06,081,613000,2,2050,270156,285,150,False,0,0
2552,menlo park,Menlo Park Beauty!,3953.0,2.0,4075791991,-122.197612,Peninsula,/pen/apa/4075791991.html,37.424205,3953.0,Sep,18,2013,060816130002050,06081,San Mateo,06081613000,625031,060816130002050,06,081,613000,2,2050,270156,285,150,False,0,0
2553,menlo park,Luxury Sharon Heights Condo near Stanford,2950.0,2.0,4073221101,-122.199219,Peninsula,/pen/apa/4073221101.html,37.423562,,Sep,17,2013,060816130002050,06081,San Mateo,06081613000,625031,060816130002050,06,081,613000,2,2050,270156,285,150,False,0,0
2554,mountain view,LIVE IN LUXURY AT SOLANO APARTMENTS!,2395.0,2.0,4076394002,-122.060423,Peninsula,/pen/apa/4076394002.html,37.372971,996.0,Sep,18,2013,060855091053001,06085,Santa Clara,06085509105,649495,060855091053001,06,085,509105,3,3001,59290,278,178,False,0,0
2555,mountain view,LUXURY APARTMENT - UNMATCHED DEDICATION TO SERVICE,1895.0,1.0,4076392166,-122.06044399999999,Peninsula,/pen/apa/4076392166.html,37.373056,771.0,Sep,18,2013,060855091053001,06085,Santa Clara,06085509105,649495,060855091053001,06,085,509105,3,3001,59290,278,178,False,0,0
2556,brisbane,open this beautful SF bay area house on 9/21 afteroon 1:30 to 4:00,4195.0,4.0,4076369200,-122.407839,Peninsula,/pen/apa/4076369200.html,37.679975,2560.0,Sep,18,2013,060816001003017,06081,San Mateo,06081600100,628861,060816001003017,06,081,600100,3,3017,8352,19,9,False,0,0
2557,brisbane,"Open this SF BAY area house on 9/21, afternoon 1;30 to 4:00",4195.0,4.0,4072286514,-122.407839,Peninsula,/pen/apa/4072286514.html,37.679975,2560.0,Sep,16,2013,060816001003017,06081,San Mateo,06081600100,628861,060816001003017,06,081,600100,3,3017,8352,19,9,False,0,0
2558,palo alto,Great Location 3Bdrm/3Bth House In Palo Alto!!!,6850.0,3.0,4076372791,-122.151875,Peninsula,/pen/apa/4076372791.html,37.439539,,Sep,18,2013,060855114001012,06085,Santa Clara,06085511400,651342,060855114001012,06,085,511400,1,1012,34301,17,3,False,0,0
2559,redwood shores,Relaxing Apartment Home on Top Floor!,2365.0,1.0,4076355397,-122.243513,Peninsula,/pen/apa/4076355397.html,37.537302000000004,726.0,Sep,18,2013,060816103033008,06081,San Mateo,06081610303,626006,060816103033008,06,081,610303,3,3008,14017,28,12,False,0,0
2560,redwood shores,Beautiful 2 bedroom 1 Bath! Available Now!,2598.0,2.0,4075479294,-122.243513,Peninsula,/pen/apa/4075479294.html,37.537302000000004,775.0,Sep,18,2013,060816103033008,06081,San Mateo,06081610303,626006,060816103033008,06,081,610303,3,3008,14017,28,12,False,0,0
2561,redwood shores,"Beautiful 2 Bedroom, 2 Bath Avail on 10/7! Quiet Pond View Location.",2978.0,2.0,4075685430,-122.243513,Peninsula,/pen/apa/4075685430.html,37.537302000000004,1006.0,Sep,18,2013,060816103033008,06081,San Mateo,06081610303,626006,060816103033008,06,081,610303,3,3008,14017,28,12,False,1,0
2562,los altos,Enter Your Dream Home!,2345.0,1.0,4076352949,-122.116127,Peninsula,/pen/apa/4076352949.html,37.380798,1000.0,Sep,18,2013,060855103002015,06085,Santa Clara,06085510300,647522,060855103002015,06,085,510300,2,2015,14739,75,44,False,0,0
2563,burlingame,"Nice One Bedroom - Live, Workout and Swim Right at Home",2030.0,1.0,4076348080,-122.359378,Peninsula,/pen/apa/4076348080.html,37.58647,598.0,Sep,18,2013,060816054005021,06081,San Mateo,06081605400,629247,060816054005021,06,081,605400,5,5021,31457,0,0,False,0,0
2564,burlingame,Big Living for the Right Price Near SFO Burlingame ,3185.0,2.0,4076504566,-122.359378,Peninsula,/pen/apa/4076504566.html,37.58647,1014.0,Sep,18,2013,060816054005021,06081,San Mateo,06081605400,629247,060816054005021,06,081,605400,5,5021,31457,0,0,False,0,0
2565,burlingame,Great studio that feels like a one bedroom! Newly remodeled!!!,1915.0,0.0,4073945123,-122.359378,Peninsula,/pen/apa/4073945123.html,37.58647,546.0,Sep,17,2013,060816054005021,06081,San Mateo,06081605400,629247,060816054005021,06,081,605400,5,5021,31457,0,0,False,0,0
2566,burlingame,1014 SqFt Large two bedroom with additional den!,3205.0,2.0,4073605840,-122.359378,Peninsula,/pen/apa/4073605840.html,37.58647,1014.0,Sep,17,2013,060816054005021,06081,San Mateo,06081605400,629247,060816054005021,06,081,605400,5,5021,31457,0,0,False,0,0
2567,burlingame,Fall Savings when you reserve this lovely 1 bedroom!,2035.0,1.0,4075533964,-122.359378,Peninsula,/pen/apa/4075533964.html,37.58647,624.0,Sep,18,2013,060816054005021,06081,San Mateo,06081605400,629247,060816054005021,06,081,605400,5,5021,31457,0,0,False,0,0
2568,burlingame,520 SqFt Convenient Studio for Someone On the Go ,1885.0,0.0,4075810309,-122.359378,Peninsula,/pen/apa/4075810309.html,37.58647,520.0,Sep,18,2013,060816054005021,06081,San Mateo,06081605400,629247,060816054005021,06,081,605400,5,5021,31457,0,0,False,0,0
2569,burlingame,Spacious One Bedroom with Washer & Dryer In-Unit! Near Downtown!,2035.0,1.0,4073131072,-122.359378,Peninsula,/pen/apa/4073131072.html,37.58647,624.0,Sep,17,2013,060816054005021,06081,San Mateo,06081605400,629247,060816054005021,06,081,605400,5,5021,31457,0,0,False,0,0
2570,burlingame,Brand new kitchen and bathroom in this fantastic studio!,1885.0,0.0,4073448945,-122.359378,Peninsula,/pen/apa/4073448945.html,37.58647,520.0,Sep,17,2013,060816054005021,06081,San Mateo,06081605400,629247,060816054005021,06,081,605400,5,5021,31457,0,0,False,0,0
2571,burlingame,Remodeled 2Bed/1Bath with Washer & Dryer in Unit!,2480.0,2.0,4072229916,-122.359378,Peninsula,/pen/apa/4072229916.html,37.58647,806.0,Sep,16,2013,060816054005021,06081,San Mateo,06081605400,629247,060816054005021,06,081,605400,5,5021,31457,0,0,False,0,0
2572,burlingame,"Remodeled 1Bed/1Bath Near Caltrain, BART, & Downtown Areas!",2010.0,1.0,4072088930,-122.359378,Peninsula,/pen/apa/4072088930.html,37.58647,598.0,Sep,16,2013,060816054005021,06081,San Mateo,06081605400,629247,060816054005021,06,081,605400,5,5021,31457,0,0,False,0,0
2573,burlingame,A great one bedroom to call home! $199 Security Deposit Special!,2105.0,1.0,4073292437,-122.359378,Peninsula,/pen/apa/4073292437.html,37.58647,674.0,Sep,17,2013,060816054005021,06081,San Mateo,06081605400,629247,060816054005021,06,081,605400,5,5021,31457,0,0,False,0,0
2574,san mateo,Lovely Cozy Jr One Bedroom Available for You TODAY!,2102.0,1.0,4075789779,-122.28518500000001,Peninsula,/pen/apa/4075789779.html,37.544253999999995,563.0,Sep,18,2013,060816084003000,06081,San Mateo,06081608400,628040,060816084003000,06,081,608400,3,3000,80864,0,0,False,0,0
2575,san mateo,City South has exactly what your looking for! Come visit us!,2197.0,1.0,4075497495,-122.28518500000001,Peninsula,/pen/apa/4075497495.html,37.544253999999995,680.0,Sep,18,2013,060816084003000,06081,San Mateo,06081608400,628040,060816084003000,06,081,608400,3,3000,80864,0,0,False,0,0
2576,san mateo,Beautiful and Spacious 2x2 with All the Amenities You Want!,3244.0,2.0,4076326685,-122.28518500000001,Peninsula,/pen/apa/4076326685.html,37.544253999999995,1029.0,Sep,18,2013,060816084003000,06081,San Mateo,06081608400,628040,060816084003000,06,081,608400,3,3000,80864,0,0,False,0,0
2577,san mateo,Spacious 3 Bedroom Townhome,3388.0,3.0,4076552847,-122.285547,Peninsula,/pen/apa/4076552847.html,37.543434000000005,1244.0,Sep,18,2013,060816084003000,06081,San Mateo,06081608400,628040,060816084003000,06,081,608400,3,3000,80864,0,0,False,0,0
2578,san mateo,Huge 2 Bedroom Townhome,2664.0,2.0,4076549672,-122.285547,Peninsula,/pen/apa/4076549672.html,37.543434000000005,1152.0,Sep,18,2013,060816084003000,06081,San Mateo,06081608400,628040,060816084003000,06,081,608400,3,3000,80864,0,0,False,0,0
2579,san mateo,Cozy 2 Bedroom Townhome,2270.0,2.0,4076547013,-122.285547,Peninsula,/pen/apa/4076547013.html,37.543434000000005,975.0,Sep,18,2013,060816084003000,06081,San Mateo,06081608400,628040,060816084003000,06,081,608400,3,3000,80864,0,0,False,0,0
2580,san mateo,Cozy One Bedroom,1779.0,1.0,4076541209,-122.285547,Peninsula,/pen/apa/4076541209.html,37.543434000000005,680.0,Sep,18,2013,060816084003000,06081,San Mateo,06081608400,628040,060816084003000,06,081,608400,3,3000,80864,0,0,False,0,0
2581,san mateo,1 bedroom top floor apartment ready late September,2207.0,1.0,4073950424,-122.28518500000001,Peninsula,/pen/apa/4073950424.html,37.544253999999995,680.0,Sep,17,2013,060816084003000,06081,San Mateo,06081608400,628040,060816084003000,06,081,608400,3,3000,80864,0,0,False,0,0
2582,san mateo,1 bedroom with tile and storage!,2252.0,1.0,4073738689,-122.28518500000001,Peninsula,/pen/apa/4073738689.html,37.544253999999995,680.0,Sep,17,2013,060816084003000,06081,San Mateo,06081608400,628040,060816084003000,06,081,608400,3,3000,80864,0,0,False,0,0
2583,san mateo,1 bedroom ready TODAY,2227.0,1.0,4074152494,-122.28518500000001,Peninsula,/pen/apa/4074152494.html,37.544253999999995,680.0,Sep,17,2013,060816084003000,06081,San Mateo,06081608400,628040,060816084003000,06,081,608400,3,3000,80864,0,0,False,0,0
2584,san mateo,Let CitySouth give you what you need!,2251.0,1.0,4073311265,-122.28518500000001,Peninsula,/pen/apa/4073311265.html,37.544253999999995,680.0,Sep,17,2013,060816084003000,06081,San Mateo,06081608400,628040,060816084003000,06,081,608400,3,3000,80864,0,0,False,0,0
2585,mountain view,*Beautiful High End Furnished Top Floor Condo - Heart of Mountain View,2300.0,1.0,4075760363,-122.065922,Peninsula,/pen/apa/4075760363.html,37.398590000000006,837.0,Sep,18,2013,060855091091005,06085,Santa Clara,06085509109,649626,060855091091005,06,085,509109,1,1005,38352,275,144,False,1,0
2586,mountain view,CONDO WITH SPACIOUS FLOORPLAN NEAR HWY 85. MUST SEE! ,1795.0,1.0,4049964936,-122.065922,Peninsula,/pen/apa/4049964936.html,37.398590000000006,837.0,Sep,18,2013,060855091091005,06085,Santa Clara,06085509109,649626,060855091091005,06,085,509109,1,1005,38352,275,144,False,0,0
2587,mountain view,"2 bedroom, 1.5 bathroom townhouse apartment",2295.0,2.0,4049411571,-122.065172,Peninsula,/pen/apa/4049411571.html,37.39844,,Sep,17,2013,060855091091005,06085,Santa Clara,06085509109,649626,060855091091005,06,085,509109,1,1005,38352,275,144,False,0,0
2588,san mateo,Spacious San Mateo (Parkside) Ranch Home 3bd/2ba/2car garage!,3500.0,3.0,4075770640,-122.294075,Peninsula,/pen/apa/4075770640.html,37.559514,1530.0,Sep,18,2013,060816078002001,06081,San Mateo,06081607800,627950,060816078002001,06,081,607800,2,2001,20965,99,31,False,0,0
2589,palo alto,Spacious 2X1 near Palo Alto & San Antonio Shopping! Los Altos Schools!,2195.0,2.0,4075724481,-122.112179,Peninsula,/pen/apa/4075724481.html,37.409028,900.0,Sep,18,2013,060855094011005,06085,Santa Clara,06085509401,649970,060855094011005,06,085,509401,1,1005,11550,183,86,False,0,0
2590,mountain view,STUDIO WITH PRIVATE BALCONY! Near San Antonio Shopping!,1595.0,0.0,4033822934,-122.112136,Peninsula,/pen/apa/4033822934.html,37.408943,530.0,Sep,17,2013,060855094011005,06085,Santa Clara,06085509401,649970,060855094011005,06,085,509401,1,1005,11550,183,86,False,0,0
2591,los altos,"1x1. Fantastic 1 bdrm. Next to TraderJoe's, restaurants, & more!",1995.0,1.0,4058390486,-122.065381,Peninsula,/pen/apa/4058390486.html,37.335807,769.0,Sep,18,2013,060855078052017,06085,Santa Clara,06085507805,647215,060855078052017,06,085,507805,2,2017,8299,126,72,False,0,0
2592,los altos,"1x1. Fantastic 1 bdrm. Next to TraderJoe's, restaurants, & more!",1995.0,1.0,4060625016,-122.065381,Peninsula,/pen/apa/4060625016.html,37.335807,769.0,Sep,17,2013,060855078052017,06085,Santa Clara,06085507805,647215,060855078052017,06,085,507805,2,2017,8299,126,72,False,0,0
2593,los altos,Don't miss this one!! 1bedroom plus Den-Excellent 2 bdrm option,2450.0,2.0,4060621952,-122.065381,Peninsula,/pen/apa/4060621952.html,37.335807,910.0,Sep,17,2013,060855078052017,06085,Santa Clara,06085507805,647215,060855078052017,06,085,507805,2,2017,8299,126,72,False,0,0
2594,los altos,Don't Miss this One! Los Altos  Spacious 1 Bedroom with Den,2450.0,1.0,4067451085,-122.065381,Peninsula,/pen/apa/4067451085.html,37.335807,910.0,Sep,18,2013,060855078052017,06085,Santa Clara,06085507805,647215,060855078052017,06,085,507805,2,2017,8299,126,72,False,0,0
2595,mountain view,Now This Is Living! Spacious Two Bedroom Just Minutes to Downtown!,2459.0,2.0,4075474658,-122.07475600000001,Peninsula,/pen/apa/4075474658.html,37.402029,900.0,Sep,18,2013,060855092012002,06085,Santa Clara,06085509201,649740,060855092012002,06,085,509201,2,2002,112194,257,144,False,0,0
2596,mountain view,Now This Is Living! Spacious Two Bedroom Just Minutes to Downtown!,2447.0,2.0,4074245527,-122.07475600000001,Peninsula,/pen/apa/4074245527.html,37.402029,900.0,Sep,17,2013,060855092012002,06085,Santa Clara,06085509201,649740,060855092012002,06,085,509201,2,2002,112194,257,144,False,0,0
2597,mountain view,Just Mins From Downtown! Easy Freeway Access! Shorten Your Commute!,2029.0,1.0,4073553183,-122.07475600000001,Peninsula,/pen/apa/4073553183.html,37.402029,682.0,Sep,17,2013,060855092012002,06085,Santa Clara,06085509201,649740,060855092012002,06,085,509201,2,2002,112194,257,144,False,0,0
2598,mountain view,Near Google and Other Hi-tech Companies Cats OK,2275.0,2.0,4075500039,-122.06734399999999,Peninsula,/pen/apa/4075500039.html,37.402011,,Sep,18,2013,060855091082002,06085,Santa Clara,06085509108,649535,060855091082002,06,085,509108,2,2002,49666,234,139,False,0,0
2599,mountain view,Nice Affordable 2 bdr. 1 bath apartment in Great Mountain Location Loc,2275.0,2.0,4044045973,-122.06734399999999,Peninsula,/pen/apa/4044045973.html,37.402011,,Sep,17,2013,060855091082002,06085,Santa Clara,06085509108,649535,060855091082002,06,085,509108,2,2002,49666,234,139,False,0,0
2600,mountain view,Excellent Buliding Excellent Location Excellent Residents,2275.0,2.0,4046151792,-122.06734399999999,Peninsula,/pen/apa/4046151792.html,37.402011,890.0,Sep,18,2013,060855091082002,06085,Santa Clara,06085509108,649535,060855091082002,06,085,509108,2,2002,49666,234,139,False,0,0
2601,foster city,Exquisite Lagoon Views in Foster Citys Best Location,2238.0,1.0,4075496011,-122.26607299999999,Peninsula,/pen/apa/4075496011.html,37.554512,687.0,Sep,18,2013,060816080043000,06081,San Mateo,06081608004,624106,060816080043000,06,081,608004,3,3000,217920,1245,612,False,1,0
2602,foster city,Spectacular Waterfront Community With Resort Amenities,2068.0,1.0,4076515048,-122.266245,Peninsula,/pen/apa/4076515048.html,37.554427000000004,550.0,Sep,18,2013,060816080043000,06081,San Mateo,06081608004,624106,060816080043000,06,081,608004,3,3000,217920,1245,612,False,0,0
2603,foster city,Spacious Floorplans with Lagoon Views,3283.0,2.0,4076215165,-122.26976,Peninsula,/pen/apa/4076215165.html,37.556615,,Sep,18,2013,060816080043000,06081,San Mateo,06081608004,624106,060816080043000,06,081,608004,3,3000,217920,1245,612,False,1,0
2604,foster city,Impressive Luxury Community On The Water!,2283.0,1.0,4076201559,-122.26976,Peninsula,/pen/apa/4076201559.html,37.556615,,Sep,18,2013,060816080043000,06081,San Mateo,06081608004,624106,060816080043000,06,081,608004,3,3000,217920,1245,612,False,0,0
