,neighborhood,title,price,bedrooms,pid,longitude,subregion,link,latitude,sqft,month,day,year,blockfips,countyfips,county,tractfips
1212,SOMA / south beach,"Spacious 2 Bed/2 Bath Tri-Level Loft w/ Deck, W/D, Parking ~ J.Wavro",4500.0,2.0,4073865422,,SF,/sfc/apa/4073865422.html,,,Sep,17,2013,,,,
1213,nob hill,"Pine/Powell Sts grd levl, small studio, crpts, orig kit/ba,nr fin dist",1275.0,,4075838528,-122.40818700000001,SF,/sfc/apa/4075838528.html,37.790981,,Sep,18,2013,060750119021001,06075,San Francisco,06075011902
1214,pacific heights,Charming 1BR in the Heart of Pacific Heights Available Now!!!,2995.0,1.0,4056466495,-122.431449,SF,/sfc/apa/4056466495.html,37.793766999999995,,Sep,18,2013,060750132001006,06075,San Francisco,06075013200
1215,portola district,3BR/2BA Condo Flat ,2800.0,3.0,4047933091,,SF,/sfc/apa/4047933091.html,,1150.0,Sep,17,2013,,,,
1216,bayview,3 BR/2BA Plus Office/Playroom 2 Story Victorian Apt,2900.0,3.0,4043986720,-122.388378,SF,/sfc/apa/4043986720.html,37.731598999999996,,Sep,17,2013,060750232003006,06075,San Francisco,06075023200
1217,pacific heights,Sotheby's: ELEGANT CONDO W/ NORTH BAY VIEWS 2BR/2BA/2PKG,5000.0,2.0,4028279861,-122.427622,SF,/sfc/apa/4028279861.html,37.794256,1155.0,Sep,17,2013,060750131022003,06075,San Francisco,06075013102
1218,west portal / forest hill,beautiful 1 bedroom guest house,1999.0,1.0,4073442368,,SF,/sfc/apa/4073442368.html,,,Sep,17,2013,,,,
1219,sunset / parkside,2 large bed room 2 full bath,2700.0,2.0,4073572131,-122.488547,SF,/sfc/apa/4073572131.html,37.742484999999995,,Sep,17,2013,060750329014002,06075,San Francisco,06075032901
1220,sunset / parkside,"Private using one bedroom, one living room,near SFSU,CCS",1400.0,1.0,4073566559,-122.4863,SF,/sfc/apa/4073566559.html,37.7441,600.0,Sep,17,2013,060750329014000,06075,San Francisco,06075032901
1221,downtown / civic / van ness,Top Floor Large Fully Renovated Studio Downtown ,1995.0,,4061064800,-122.417105,SF,/sfc/apa/4061064800.html,37.786226,,Sep,17,2013,060750122011002,06075,San Francisco,06075012201
1222,haight ashbury,Top Floor Spacious 1BR w/ Hardwood Floors & Huge Walk-in Closet,2495.0,1.0,4060476511,,SF,/sfc/apa/4060476511.html,,,Sep,17,2013,,,,
1223,richmond / seacliff,Beautiful Remodeled Unit Available Now!,3150.0,2.0,4068858265,-122.25,SF,/sfc/apa/4068858265.html,37.5,,Sep,17,2013,060816091002041,06081,San Mateo,06081609100
1224,SOMA / south beach,Love Where You Live And Enjoy The Views Only San Francisco Can Offer!,4630.0,2.0,4073432624,-122.389948,SF,/sfc/apa/4073432624.html,37.774107,1104.0,Sep,17,2013,060750607001028,06075,San Francisco,06075060700
1225,downtown / civic / van ness,Loft Studio w/ Breakfast Bar! #104,1675.0,,4073358235,,SF,/sfc/apa/4073358235.html,,,Sep,17,2013,,,,
1226,pacific heights,Studio in Pacific Heights near Whole Foods Open Wed 6:15pm,2195.0,,4073229881,,SF,/sfc/apa/4073229881.html,,,Sep,17,2013,,,,
1227,russian hill,"4 bed, 3 bath Top floor condo - Views of Golden Gate Bridge and Alcatraz",7500.0,4.0,4073355261,,SF,/sfc/apa/4073355261.html,,2230.0,Sep,17,2013,,,,
1228,richmond / seacliff,COZY STUDIO Hardwood Floor Free Parking,1595.0,,4029582034,,SF,/sfc/apa/4029582034.html,,,Sep,17,2013,,,,
1229,SOMA- above Whole Foods!,"Apt 520, 916sqft!- Move in to your SPACIOUS new home 9/19!",3283.0,1.0,4073239120,,SF,/sfc/apa/4073239120.html,,916.0,Sep,17,2013,,,,
1230,mission district,"1 bed, 1 bath Duboce Condo - Parking and Storage",3100.0,1.0,4073351200,,SF,/sfc/apa/4073351200.html,,667.0,Sep,17,2013,,,,
1231,SOMA / south beach,Great Location With Easy Access to Major Highways 101 and I-280!,3080.0,1.0,4073359536,-122.3971,SF,/sfc/apa/4073359536.html,37.7621,725.0,Sep,17,2013,060750227022005,06075,San Francisco,06075022702
1232,richmond / seacliff,旧金山 Richmond地区studio 短期出,1500.0,1.0,4073360627,,SF,/sfc/apa/4073360627.html,,,Sep,17,2013,,,,
1233,downtown / civic / van ness,NOW LEASING!  Brand NEW Studio!,2436.0,,4073249775,,SF,/sfc/apa/4073249775.html,,476.0,Sep,17,2013,,,,
1234,richmond / seacliff, 2 BDR XLARGE APT FOR RENT 10 MIN DRIVE TO USF AND UCSF CAMPUS (,2295.0,2.0,4073321130,-122.41942,SF,/sfc/apa/4073321130.html,37.77493,,Sep,17,2013,060750201001001,06075,San Francisco,06075020100
1235,SOMA / south beach,2BR Apt--Perfect for Roommates--Move in: 10/10/13,4420.0,2.0,4073355150,,SF,/sfc/apa/4073355150.html,,,Sep,17,2013,,,,
1236,san jose downtown,"Remodeled Downstairs Apartment in Japantown, Utilities Included!",1195.0,,4075725041,,South Bay,/sby/apa/4075725041.html,,,Sep,18,2013,,,,
1237,sunnyvale,Peaceful Serene Surroundings! 2x1Newly Renovated! Corner End Apt,2308.0,2.0,4075747130,-122.017052,South Bay,/sby/apa/4075747130.html,37.371814,935.0,Sep,18,2013,060855087031002,06085,Santa Clara,06085508703
1238,sunnyvale,1 Bedroom Coming Soon!,2069.0,1.0,4075745571,-122.01417099999999,South Bay,/sby/apa/4075745571.html,37.370241,700.0,Sep,18,2013,060855087031000,06085,Santa Clara,06085508703
1239,campbell,Great location upper unit,1695.0,2.0,4075723116,-121.931867,South Bay,/sby/apa/4075723116.html,37.284742,,Sep,18,2013,060855026041017,06085,Santa Clara,06085502604
1240,san jose downtown,Stunning Views In This Large Custom Designed Studio!,1825.0,,4075741959,-121.902428,South Bay,/sby/apa/4075741959.html,37.349599,639.0,Sep,18,2013,060855002001017,06085,Santa Clara,06085500200
1241,santa clara,Nice Locations Available Starting From Amazing Rates,2368.0,2.0,4075738457,-121.9485,South Bay,/sby/apa/4075738457.html,37.392903000000004,1216.0,Sep,18,2013,060855049011061,06085,Santa Clara,06085504901
1242,sunnyvale,Home Sweet Montclaire,2237.0,2.0,4075652417,,South Bay,/sby/apa/4075652417.html,,910.0,Sep,18,2013,,,,
1243,san jose south,"Single Story Unit with Hardwood Floors, Utilities Included!",1195.0,1.0,4075737386,,South Bay,/sby/apa/4075737386.html,,550.0,Sep,18,2013,,,,
1244,sunnyvale,GREAT WEST OF EL CAMINO QUIET NEIGHBORHOOD/POOL/SPA/FITNESS/GE APPS/AC,1845.0,1.0,4075646709,,South Bay,/sby/apa/4075646709.html,,560.0,Sep,18,2013,,,,
1245,los gatos,"Upstairs Corner Unit,Modern Upgrades,Fit.Ctr.,Pool ",2150.0,1.0,4048325976,-121.9554,South Bay,/sby/apa/4048325976.html,37.2417,850.0,Sep,18,2013,060855068013014,06085,Santa Clara,06085506801
1246,san jose west,"Upstairs apt, granite counters, new kitchen, water & garbage incld.",1375.0,1.0,4075735102,,South Bay,/sby/apa/4075735102.html,,550.0,Sep,18,2013,,,,
1247,sunnyvale,Its a moving kind of a weekend! One-Bdrm home is ready for you!,1990.0,1.0,4075847105,-122.012371,South Bay,/sby/apa/4075847105.html,37.380841,800.0,Sep,18,2013,060855087042137,06085,Santa Clara,06085508704
1248,cupertino,A Beautiful & Peaceful Place To Live!,2344.0,1.0,4075866811,-122.01576899999999,South Bay,/sby/apa/4075866811.html,37.334303000000006,792.0,Sep,18,2013,060855081013056,06085,Santa Clara,06085508101
1249,sunnyvale,Quiet and convenient at  Britton Park Community,1540.0,1.0,4075807700,-122.013295,South Bay,/sby/apa/4075807700.html,37.387381,483.0,Sep,18,2013,060855087042008,06085,Santa Clara,06085508704
1250,milpitas,Special two bedroom in a perfect location!,2130.0,2.0,4075862145,-121.919614,South Bay,/sby/apa/4075862145.html,37.454774,940.0,Sep,18,2013,060855045062005,06085,Santa Clara,06085504506
1251,mountain view,Los Altos School District - Live Rent Free Until 2014 *Pets Welcome*,4200.0,2.0,4075676042,-122.112844,South Bay,/sby/apa/4075676042.html,37.403403000000004,1040.0,Sep,18,2013,060855094013003,06085,Santa Clara,06085509401
1252,san jose south,Spacious Tri-level Home Available Now! 3br. 2 1/2bath. Santa Teresa!!,2995.0,3.0,4062852376,-121.85503,South Bay,/sby/apa/4062852376.html,37.239263,1800.0,Sep,18,2013,060855120533001,06085,Santa Clara,06085512053
1253,santa clara,Great Amenities. Peaceful Setting. Upgraded Style.,2095.0,1.0,4075808626,,South Bay,/sby/apa/4075808626.html,,,Sep,18,2013,,,,
1254,cupertino,Stunning EXECUTIVE CONDO in Cupertino!,2295.0,1.0,4071235843,-122.03251599999999,South Bay,/sby/apa/4071235843.html,37.322642,850.0,Sep,18,2013,060855077013000,06085,Santa Clara,06085507701
1255,cupertino,A picture is worth a thousand words!  Check us out!,2995.0,2.0,4075867157,,South Bay,/sby/apa/4075867157.html,,,Sep,18,2013,,,,
1256,campbell,Beautiful 3BR/2BA,2595.0,3.0,4075837697,-121.952354,South Bay,/sby/apa/4075837697.html,37.277417,,Sep,18,2013,060855065033001,06085,Santa Clara,06085506503
1257,cupertino,"Next to the Apple Campus and DeAnza, luxury living at the best address",2628.0,2.0,4075829159,,South Bay,/sby/apa/4075829159.html,,,Sep,18,2013,,,,
1258,gilroy,"Easy Access to Highways 101 and 152, Garden Setting, AC",1695.0,2.0,4076277196,,South Bay,/sby/apa/4076277196.html,,838.0,Sep,18,2013,,,,
1259,sunnyvale,Zen Like- You will love this layout-Immediate Move-in ,2287.0,2.0,4076291295,-122.05535900000001,South Bay,/sby/apa/4076291295.html,37.379433,1000.0,Sep,18,2013,060855091072000,06085,Santa Clara,06085509107
1260,milpitas,Brand New Apt Homes Waiting for You,,,4076291457,,South Bay,/sby/apa/4076291457.html,,,Sep,18,2013,,,,
1261,sunnyvale,Spacious One Bedroom in a Resort Setting,1838.0,1.0,4076291263,-122.0238,South Bay,/sby/apa/4076291263.html,37.3764,,Sep,18,2013,060855087042124,06085,Santa Clara,06085508704
1262,san jose south,Large country style home with lots of upgrades,2600.0,3.0,4076193906,,South Bay,/sby/apa/4076193906.html,,1681.0,Sep,18,2013,,,,
1263,san jose south,"Only 1 Left! Great Lake View! SS Appls, 42in HDTV, New Tarkett Floor!",2951.0,3.0,4076287529,-121.871879,South Bay,/sby/apa/4076287529.html,37.243916,1413.0,Sep,18,2013,060855120521000,06085,Santa Clara,06085512052
1264,cupertino,Charming House for Rent - Great Schools,2400.0,2.0,4076281772,,South Bay,/sby/apa/4076281772.html,,1400.0,Sep,18,2013,,,,
1265,san jose west,SPACIOUS TWO-BEDROOM APT. WITH MODERN KITCHEN!,2415.0,3.0,4076252443,,South Bay,/sby/apa/4076252443.html,,1200.0,Sep,18,2013,,,,
1266,willow glen / cambrian,Completely REMODELED 4br/3.5ba House,3250.0,4.0,4076281099,,South Bay,/sby/apa/4076281099.html,,2780.0,Sep,18,2013,,,,
1267,san jose north,Luxury apt homes opening next month! Pre lease today! 6 wks free!,2048.0,1.0,4076202369,-121.941032,South Bay,/sby/apa/4076202369.html,37.413528,683.0,Sep,18,2013,060855050091009,06085,Santa Clara,06085505009
1268,san jose west,2 Bedroom Home for rent San Jose Close to Cupertino,2200.0,2.0,4063358807,-122.0002,South Bay,/sby/apa/4063358807.html,37.3066,1099.0,Sep,18,2013,060855079041010,06085,Santa Clara,06085507904
1269,san jose west,2 bed 1 bath house,1875.0,2.0,4052516340,-121.92493,South Bay,/sby/apa/4052516340.html,37.317655,,Sep,18,2013,060855020023033,06085,Santa Clara,06085502002
1270,milpitas,Enticing three bedroom apartment with all of the amenities you need!,2620.0,3.0,4076072741,-121.903543,South Bay,/sby/apa/4076072741.html,37.4601,1303.0,Sep,18,2013,060855044211001,06085,Santa Clara,06085504421
1271,san jose east,Newly Updated-Owner pays your PG&E bill!,1395.0,1.0,4076085936,-121.842228,South Bay,/sby/apa/4076085936.html,37.369052,550.0,Sep,18,2013,060855037131000,06085,Santa Clara,06085503713
1272,campbell,Pruneyard West Apartment Living - Outstanding Service and Fantastic Am,2550.0,2.0,4075977099,,South Bay,/sby/apa/4075977099.html,,1040.0,Sep,18,2013,,,,
1273,santa clara,Pet Friendly Community with Pool and Beautiful Grounds.,2223.0,2.0,4076083410,-122.00057,South Bay,/sby/apa/4076083410.html,37.356241,1020.0,Sep,18,2013,060855085071002,06085,Santa Clara,06085508507
1274,san jose west,Large 2 bedroom near Hwy 17/85 and Good Samaritan Hospital,1695.0,2.0,4071342041,,South Bay,/sby/apa/4071342041.html,,,Sep,18,2013,,,,
1275,campbell,"Pet Friendly Community Close to Shopping, Dining, and Entertainment!",2299.0,2.0,4076052496,,South Bay,/sby/apa/4076052496.html,,,Sep,18,2013,,,,
1276,san jose north,"Walk to Work, Walk to Stores!  A Location at Its Best! Move In Ready!",2216.0,2.0,4076079078,-121.89303799999999,South Bay,/sby/apa/4076079078.html,37.385434000000004,1015.0,Sep,18,2013,060855043223007,06085,Santa Clara,06085504322
1277,campbell,Spacious One Bedroom Second Floor w/ Extra Storage and Great Location!,1875.0,1.0,4076055417,,South Bay,/sby/apa/4076055417.html,,,Sep,18,2013,,,,
1278,sunnyvale,WELCOME HOME!,2469.0,2.0,4076074027,,South Bay,/sby/apa/4076074027.html,,950.0,Sep,18,2013,,,,
1279,campbell,"Pet Friendly Community Close to Shopping, Dining, and Entertainment!",2299.0,2.0,4076049648,,South Bay,/sby/apa/4076049648.html,,,Sep,18,2013,,,,
1280,santa clara,"Gorgeous 1090 sq ft 2 BR, 2 BA in Santa Clara ",2367.0,2.0,4076483072,-121.959929,South Bay,/sby/apa/4076483072.html,37.397865,1090.0,Sep,18,2013,060855049011011,06085,Santa Clara,06085504901
1281,sunnyvale,Pool View! Available October 8th! ,1918.0,1.0,4076435641,-122.017052,South Bay,/sby/apa/4076435641.html,37.371814,670.0,Sep,18,2013,060855087031002,06085,Santa Clara,06085508703
1282,sunnyvale,"$2010, 2x1.5 with Patio. GORGEOUS APARTMENT HOME! MOVE IN ASAP!",2010.0,2.0,4076479108,-122.017443,South Bay,/sby/apa/4076479108.html,37.385231,1100.0,Sep,18,2013,060855088002003,06085,Santa Clara,06085508800
1283,sunnyvale,Submit Your 30 Day Notice and Move To Brookside Oaks 10/15!,1926.0,,4076455122,,South Bay,/sby/apa/4076455122.html,,525.0,Sep,18,2013,,,,
1284,cupertino,Pebble Creeks Largest Two Bedroom,2400.0,2.0,4044249059,,South Bay,/sby/apa/4044249059.html,,,Sep,18,2013,,,,
1285,san jose east,Beautiful Home in Evergreen Foothills 3bd/2ba,2650.0,3.0,4076478187,-121.791362,South Bay,/sby/apa/4076478187.html,37.336240000000004,1826.0,Sep,18,2013,060855033232000,06085,Santa Clara,06085503323
1286,campbell,Stop looking and start living,2400.0,2.0,4059428276,,South Bay,/sby/apa/4059428276.html,,,Sep,18,2013,,,,
1287,campbell,"Two Bedroom, Laundry Room With Full Size Washer n Dryers",2415.0,2.0,4017177063,,South Bay,/sby/apa/4017177063.html,,,Sep,18,2013,,,,
1288,san jose downtown,"Charming 1 Bedroom, 1 Bath Upstairs Apartment Near Downtown San Jose",1695.0,1.0,4076475986,,South Bay,/sby/apa/4076475986.html,,900.0,Sep,18,2013,,,,
1289,sunnyvale,NOW JUST $1845! REDUCED FROM $1975! 2X1 BEAUTIFUL APT HOME.,1845.0,2.0,4076475840,-122.02186299999998,South Bay,/sby/apa/4076475840.html,37.386866999999995,1000.0,Sep,18,2013,060855090004015,06085,Santa Clara,06085509000
1290,san jose south,"COMFORT, CONVENIENCE, QUALITY",1995.0,2.0,4076475073,-121.915176,South Bay,/sby/apa/4076475073.html,37.237572,1001.0,Sep,18,2013,060855068034010,06085,Santa Clara,06085506803
1291,santa clara,"Excellent Location, Must See, Completely remodelled",1500.0,1.0,4047189297,-121.994105,South Bay,/sby/apa/4047189297.html,37.369525,650.0,Sep,18,2013,060855053014008,06085,Santa Clara,06085505301
1292,gilroy,Desirable West Gilroy Townhome 3bd 1.5bath w Garage Great Schools,2075.0,3.0,4054229520,-121.56828,South Bay,/sby/apa/4054229520.html,37.00578,1300.0,Sep,18,2013,060855126033011,06085,Santa Clara,06085512603
1293,san jose downtown,"Gorgeous Victorian, Junior one bedroom with high ceilings",1295.0,,4064209817,-121.891465,South Bay,/sby/apa/4064209817.html,37.341451,600.0,Sep,18,2013,060855010003000,06085,Santa Clara,06085501000
1294,milpitas,- $1800 / 2br - 842ft² - Beautiful 2bd/1bath in convenient location (m,1800.0,2.0,4076687491,-121.88418700000001,South Bay,/sby/apa/4076687491.html,37.427487,842.0,Sep,18,2013,060855044181008,06085,Santa Clara,06085504418
1295,san jose downtown,"Remodeled Apartment, New Kit/Bath, Stainless Steel, Wood Floors, WIFI!",1425.0,1.0,4076685380,,South Bay,/sby/apa/4076685380.html,,,Sep,18,2013,,,,
1296,los gatos,One Store Single Family with Huge Lot,3795.0,4.0,4076685002,-121.961767,South Bay,/sby/apa/4076685002.html,37.238044,1700.0,Sep,18,2013,060855068011017,06085,Santa Clara,06085506801
1297,bad credit is no issue,FOUR ROOMS PERFECT FOR A FAMILY,1142.0,3.0,4076477679,,South Bay,/sby/apa/4076477679.html,,1747.0,Sep,18,2013,,,,
1298,milpitas,Ultimate Entertainment With TV Wall!! We Have A Movie Theatre room!!,2499.0,2.0,4076604283,,South Bay,/sby/apa/4076604283.html,,1035.0,Sep,18,2013,,,,
1299,santa clara,Remodeled 1BR-1BA - Lush Surroundings! Move In September!,1825.0,1.0,4076597283,-121.99457,South Bay,/sby/apa/4076597283.html,37.33062,700.0,Sep,18,2013,060855061034016,06085,Santa Clara,06085506103
1300,sunnyvale,Beautiful remodeled apartment near Apple campus & Serra Park,1625.0,1.0,4076603739,-122.04157099999999,South Bay,/sby/apa/4076603739.html,37.341741,650.0,Sep,18,2013,060855083032000,06085,Santa Clara,06085508303
1301,hollister,"2 Bed 2.5 Bath Townhome, must see.",1300.0,2.0,4075603864,-121.383893,South Bay,/sby/apa/4075603864.html,36.847162,1100.0,Sep,18,2013,060690005012022,06069,San Benito,06069000501
1302,san jose west,Available Now - Near Santana Row,1350.0,1.0,4075619022,-121.94858300000001,South Bay,/sby/apa/4075619022.html,37.313006,,Sep,18,2013,060855064011005,06085,Santa Clara,06085506401
1303,san jose west, RE: Bacom Holiday Apartments  (Ripping You Off),,,4075589661,,South Bay,/sby/apa/4075589661.html,,,Sep,18,2013,,,,
1304,campbell,Top corner second floor one bedroom available for immediate M/I! ,1630.0,,4075615033,,South Bay,/sby/apa/4075615033.html,,660.0,Sep,18,2013,,,,
1305,santa clara,Make this home Your Personal Sanctuary ,1830.0,1.0,4075614794,-121.994606,South Bay,/sby/apa/4075614794.html,37.345779,700.0,Sep,18,2013,060855054013003,06085,Santa Clara,06085505401
1306,san jose west,Lovely Home with Cupertino Schools. Hardwood Floors!  Central A/C!,3250.0,3.0,4075613622,,South Bay,/sby/apa/4075613622.html,,1176.0,Sep,18,2013,,,,
1307,san jose south,Spacious 1st floor 2bed/2bath with W/D!,2195.0,2.0,4075610796,,South Bay,/sby/apa/4075610796.html,,1040.0,Sep,18,2013,,,,
1308,mountain view,Be a part of the best! Park Place is the finest. 2x2 available now!,3134.0,2.0,4075610593,-122.08579399999999,South Bay,/sby/apa/4075610593.html,37.389801,910.0,Sep,18,2013,060855096002001,06085,Santa Clara,06085509600
1309,milpitas,"Furnished 2nd floor 1/1 near 880 & 680, ready NOW",1395.0,1.0,4075610299,-121.88901899999999,South Bay,/sby/apa/4075610299.html,37.408278,643.0,Sep,18,2013,060855045044024,06085,Santa Clara,06085504504
1310,san jose south,Large 2-Story Unit!,1500.0,2.0,4075610113,,South Bay,/sby/apa/4075610113.html,,1000.0,Sep,18,2013,,,,
1311,san jose west,Exactly how you want to live in San Jose                              ,2179.0,2.0,4075565852,-121.874321,South Bay,/sby/apa/4075565852.html,37.278868,1002.0,Sep,18,2013,060855031082020,06085,Santa Clara,06085503108
1312,sunnyvale,Great Location Pet Welcome Adj. to Lovely Park,1540.0,1.0,4075518047,-122.013295,South Bay,/sby/apa/4075518047.html,37.387381,,Sep,18,2013,060855087042008,06085,Santa Clara,06085508704
1313,cupertino,Cupertino*RENOVATED*Deluxe finishes*Close to Apple,2295.0,2.0,4065364400,-122.033456,South Bay,/sby/apa/4065364400.html,37.308206,840.0,Sep,18,2013,060855078083002,06085,Santa Clara,06085507808
1314,san jose west,Large 2x2 With Fireplace*Dual Master Bedrooms*Full Size Washer*Dryer*,2445.0,2.0,4075549103,-121.92301599999999,South Bay,/sby/apa/4075549103.html,37.309312,1090.0,Sep,18,2013,060855021023000,06085,Santa Clara,06085502102
1315,san jose downtown,Modern City Life::Great *Spacious*Affordable-in the heart of  Downtown,1725.0,1.0,4056179767,,South Bay,/sby/apa/4056179767.html,,750.0,Sep,18,2013,,,,
1316,san jose north,"Hey Listen Up, Your New Home Is Here",2216.0,2.0,4075521918,,South Bay,/sby/apa/4075521918.html,,1015.0,Sep,18,2013,,,,
1317,santa clara,Beautiful and luxurious 2/1 Condo in Santa Clara! Move-in Now!  ,1995.0,2.0,4071004195,-121.97456899999999,South Bay,/sby/apa/4071004195.html,37.367641,712.0,Sep,18,2013,060855053021007,06085,Santa Clara,06085505302
1318,sunnyvale,"Huge Floor Plans w/Garages, Convenient Location.",2269.0,2.0,4075544352,-122.050428,South Bay,/sby/apa/4075544352.html,37.359338,,Sep,18,2013,060855084013000,06085,Santa Clara,06085508401
