POPGROUP,label,GEOIDLONG,GEOID,geodisplay,Population
1,Total population,1400000US06037117405,6037117405,"Census Tract 1174.05, Los Angeles County, California",3442
1,Total population,1400000US06037117407,6037117407,"Census Tract 1174.07, Los Angeles County, California",3636
1,Total population,1400000US06037117408,6037117408,"Census Tract 1174.08, Los Angeles County, California",2830
1,Total population,1400000US06037117510,6037117510,"Census Tract 1175.10, Los Angeles County, California",4028
1,Total population,1400000US06037117520,6037117520,"Census Tract 1175.20, Los Angeles County, California",4052
1,Total population,1400000US06037117530,6037117530,"Census Tract 1175.30, Los Angeles County, California",5641
1,Total population,1400000US06037119001,6037119001,"Census Tract 1190.01, Los Angeles County, California",4038
1,Total population,1400000US06037119002,6037119002,"Census Tract 1190.02, Los Angeles County, California",7210
1,Total population,1400000US06037119201,6037119201,"Census Tract 1192.01, Los Angeles County, California",4137
1,Total population,1400000US06037119202,6037119202,"Census Tract 1192.02, Los Angeles County, California",4707
1,Total population,1400000US06037119310,6037119310,"Census Tract 1193.10, Los Angeles County, California",3871
1,Total population,1400000US06037119320,6037119320,"Census Tract 1193.20, Los Angeles County, California",4694
1,Total population,1400000US06037119340,6037119340,"Census Tract 1193.40, Los Angeles County, California",3884
1,Total population,1400000US06037119341,6037119341,"Census Tract 1193.41, Los Angeles County, California",2719
1,Total population,1400000US06037119342,6037119342,"Census Tract 1193.42, Los Angeles County, California",3180
1,Total population,1400000US06037119400,6037119400,"Census Tract 1194, Los Angeles County, California",4987
1,Total population,1400000US06037119700,6037119700,"Census Tract 1197, Los Angeles County, California",5045
1,Total population,1400000US06037119800,6037119800,"Census Tract 1198, Los Angeles County, California",6108
1,Total population,1400000US06037119900,6037119900,"Census Tract 1199, Los Angeles County, California",4940
1,Total population,1400000US06037120010,6037120010,"Census Tract 1200.10, Los Angeles County, California",2844
1,Total population,1400000US06037120020,6037120020,"Census Tract 1200.20, Los Angeles County, California",4057
1,Total population,1400000US06037120030,6037120030,"Census Tract 1200.30, Los Angeles County, California",2675
1,Total population,1400000US06037120103,6037120103,"Census Tract 1201.03, Los Angeles County, California",3287
1,Total population,1400000US06037120104,6037120104,"Census Tract 1201.04, Los Angeles County, California",2310
1,Total population,1400000US06037120105,6037120105,"Census Tract 1201.05, Los Angeles County, California",2812
1,Total population,1400000US06037120106,6037120106,"Census Tract 1201.06, Los Angeles County, California",4417
1,Total population,1400000US06037120107,6037120107,"Census Tract 1201.07, Los Angeles County, California",3818
1,Total population,1400000US06037120108,6037120108,"Census Tract 1201.08, Los Angeles County, California",4838
1,Total population,1400000US06037120300,6037120300,"Census Tract 1203, Los Angeles County, California",5531
1,Total population,1400000US06037120400,6037120400,"Census Tract 1204, Los Angeles County, California",6272
1,Total population,1400000US06037121010,6037121010,"Census Tract 1210.10, Los Angeles County, California",4989
1,Total population,1400000US06037121020,6037121020,"Census Tract 1210.20, Los Angeles County, California",3741
1,Total population,1400000US06037121101,6037121101,"Census Tract 1211.01, Los Angeles County, California",2932
1,Total population,1400000US06037121102,6037121102,"Census Tract 1211.02, Los Angeles County, California",2721
1,Total population,1400000US06037121210,6037121210,"Census Tract 1212.10, Los Angeles County, California",3122
1,Total population,1400000US06037121221,6037121221,"Census Tract 1212.21, Los Angeles County, California",2365
1,Total population,1400000US06037121222,6037121222,"Census Tract 1212.22, Los Angeles County, California",5293
1,Total population,1400000US06037121600,6037121600,"Census Tract 1216, Los Angeles County, California",3005
1,Total population,1400000US06037121801,6037121801,"Census Tract 1218.01, Los Angeles County, California",3942
1,Total population,1400000US06037121802,6037121802,"Census Tract 1218.02, Los Angeles County, California",3525
1,Total population,1400000US06037121900,6037121900,"Census Tract 1219, Los Angeles County, California",4110
1,Total population,1400000US06037122000,6037122000,"Census Tract 1220, Los Angeles County, California",5446
1,Total population,1400000US06037122120,6037122120,"Census Tract 1221.20, Los Angeles County, California",5000
1,Total population,1400000US06037122121,6037122121,"Census Tract 1221.21, Los Angeles County, California",2833
1,Total population,1400000US06037122122,6037122122,"Census Tract 1221.22, Los Angeles County, California",2439
1,Total population,1400000US06037122200,6037122200,"Census Tract 1222, Los Angeles County, California",4141
1,Total population,1400000US06037122410,6037122410,"Census Tract 1224.10, Los Angeles County, California",3794
1,Total population,1400000US06037122420,6037122420,"Census Tract 1224.20, Los Angeles County, California",5050
1,Total population,1400000US06037123010,6037123010,"Census Tract 1230.10, Los Angeles County, California",4580
1,Total population,1400000US06037123020,6037123020,"Census Tract 1230.20, Los Angeles County, California",3432
1,Total population,1400000US06037123103,6037123103,"Census Tract 1231.03, Los Angeles County, California",4165
1,Total population,1400000US06037123104,6037123104,"Census Tract 1231.04, Los Angeles County, California",4596
1,Total population,1400000US06037123203,6037123203,"Census Tract 1232.03, Los Angeles County, California",3765
1,Total population,1400000US06037123204,6037123204,"Census Tract 1232.04, Los Angeles County, California",3449
1,Total population,1400000US06037123205,6037123205,"Census Tract 1232.05, Los Angeles County, California",2645
1,Total population,1400000US06037123206,6037123206,"Census Tract 1232.06, Los Angeles County, California",2945
1,Total population,1400000US06037123301,6037123301,"Census Tract 1233.01, Los Angeles County, California",4559
1,Total population,1400000US06037123303,6037123303,"Census Tract 1233.03, Los Angeles County, California",3301
1,Total population,1400000US06037123304,6037123304,"Census Tract 1233.04, Los Angeles County, California",4687
1,Total population,1400000US06037123410,6037123410,"Census Tract 1234.10, Los Angeles County, California",4247
1,Total population,1400000US06037123420,6037123420,"Census Tract 1234.20, Los Angeles County, California",4638
1,Total population,1400000US06037123510,6037123510,"Census Tract 1235.10, Los Angeles County, California",4753
1,Total population,1400000US06037123520,6037123520,"Census Tract 1235.20, Los Angeles County, California",2567
1,Total population,1400000US06037123601,6037123601,"Census Tract 1236.01, Los Angeles County, California",4995
1,Total population,1400000US06037123602,6037123602,"Census Tract 1236.02, Los Angeles County, California",3332
1,Total population,1400000US06037123700,6037123700,"Census Tract 1237, Los Angeles County, California",4114
1,Total population,1400000US06037123800,6037123800,"Census Tract 1238, Los Angeles County, California",5531
1,Total population,1400000US06037123901,6037123901,"Census Tract 1239.01, Los Angeles County, California",4500
1,Total population,1400000US06037123902,6037123902,"Census Tract 1239.02, Los Angeles County, California",2561
1,Total population,1400000US06037124000,6037124000,"Census Tract 1240, Los Angeles County, California",4550
1,Total population,1400000US06037124102,6037124102,"Census Tract 1241.02, Los Angeles County, California",3549
1,Total population,1400000US06037124103,6037124103,"Census Tract 1241.03, Los Angeles County, California",2030
1,Total population,1400000US06037124104,6037124104,"Census Tract 1241.04, Los Angeles County, California",2439
1,Total population,1400000US06037124105,6037124105,"Census Tract 1241.05, Los Angeles County, California",2658
1,Total population,1400000US06037124201,6037124201,"Census Tract 1242.01, Los Angeles County, California",3506
1,Total population,1400000US06037124203,6037124203,"Census Tract 1242.03, Los Angeles County, California",2748
1,Total population,1400000US06037124204,6037124204,"Census Tract 1242.04, Los Angeles County, California",3071
1,Total population,1400000US06037124300,6037124300,"Census Tract 1243, Los Angeles County, California",4046
1,Total population,1400000US06037124400,6037124400,"Census Tract 1244, Los Angeles County, California",4192
1,Total population,1400000US06037124500,6037124500,"Census Tract 1245, Los Angeles County, California",2779
1,Total population,1400000US06037124600,6037124600,"Census Tract 1246, Los Angeles County, California",3123
1,Total population,1400000US06037124700,6037124700,"Census Tract 1247, Los Angeles County, California",4796
1,Total population,1400000US06037124902,6037124902,"Census Tract 1249.02, Los Angeles County, California",2766
1,Total population,1400000US06037124903,6037124903,"Census Tract 1249.03, Los Angeles County, California",3262
1,Total population,1400000US06037125100,6037125100,"Census Tract 1251, Los Angeles County, California",5431
1,Total population,1400000US06037125200,6037125200,"Census Tract 1252, Los Angeles County, California",3524
1,Total population,1400000US06037125310,6037125310,"Census Tract 1253.10, Los Angeles County, California",4750
1,Total population,1400000US06037125320,6037125320,"Census Tract 1253.20, Los Angeles County, California",4843
1,Total population,1400000US06037125401,6037125401,"Census Tract 1254.01, Los Angeles County, California",4024
1,Total population,1400000US06037125402,6037125402,"Census Tract 1254.02, Los Angeles County, California",3544
1,Total population,1400000US06037125501,6037125501,"Census Tract 1255.01, Los Angeles County, California",3077
1,Total population,1400000US06037125502,6037125502,"Census Tract 1255.02, Los Angeles County, California",3083
1,Total population,1400000US06037125600,6037125600,"Census Tract 1256, Los Angeles County, California",2657
1,Total population,1400000US06037127102,6037127102,"Census Tract 1271.02, Los Angeles County, California",4726
