SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2000,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004,POPESTIMATE2005,POPESTIMATE2006,POPESTIMATE2007,POPESTIMATE2008,POPESTIMATE2009,CENSUS2010POP,POPESTIMATE2010
50,2,4,20,141,Kansas,Osborne County,4452,4436,4342,4283,4149,4094,4035,3998,3916,3867,3913,3858,3838
50,2,4,20,143,Kansas,Ottawa County,6164,6192,6142,6188,6153,6112,6097,6108,6101,6137,6114,6091,6077
50,2,4,20,145,Kansas,Pawnee County,7235,7225,7068,6996,6964,6975,7027,6889,6930,6859,6927,6973,6962
50,2,4,20,147,Kansas,Phillips County,5995,5995,5903,5833,5748,5749,5642,5573,5588,5586,5620,5642,5638
50,2,4,20,149,Kansas,Pottawatomie County,18208,18302,18412,18580,18925,19193,19444,19720,20395,20884,21206,21604,21701
50,2,4,20,151,Kansas,Pratt County,9649,9649,9579,9669,9575,9492,9618,9658,9698,9684,9669,9656,9641
50,2,4,20,153,Kansas,Rawlins County,2966,2988,2917,2903,2836,2776,2697,2663,2655,2592,2558,2519,2504
50,2,4,20,155,Kansas,Reno County,64793,64731,64584,64163,63990,63779,63778,63822,63683,63974,64196,64511,64597
50,2,4,20,157,Kansas,Republic County,5831,5804,5685,5485,5395,5285,5238,5159,5124,5067,5045,4980,4952
50,2,4,20,159,Kansas,Rice County,10760,10728,10609,10526,10465,10498,10396,10224,10103,10175,10047,10083,10089
50,2,4,20,161,Kansas,Riley County,62954,63237,62962,62625,62922,64218,64751,66928,67329,69444,69995,71115,71481
50,2,4,20,163,Kansas,Rooks County,5685,5665,5560,5482,5430,5400,5352,5322,5275,5254,5179,5181,5174
50,2,4,20,165,Kansas,Rush County,3549,3536,3511,3454,3439,3442,3384,3294,3273,3310,3253,3307,3322
50,2,4,20,167,Kansas,Russell County,7374,7349,7179,7066,7032,7085,6930,6894,6943,6869,6880,6970,6990
50,2,4,20,169,Kansas,Saline County,53599,53659,53952,54157,54018,54178,54361,54478,54723,54811,55164,55606,55733
50,2,4,20,171,Kansas,Scott County,5120,5100,5110,4960,4865,4713,4771,4738,4707,4729,4823,4936,4967
50,2,4,20,173,Kansas,Sedgwick County,452901,453705,456887,461020,462442,464021,467113,471659,478479,486077,495006,498365,499393
50,2,4,20,175,Kansas,Seward County,22517,22616,22544,22687,22647,22538,22334,22246,22409,22522,22729,22952,23036
50,2,4,20,177,Kansas,Shawnee County,169879,170027,170320,170349,170854,171378,171893,172986,174162,175449,176786,177934,178301
50,2,4,20,179,Kansas,Sheridan County,2814,2795,2728,2675,2659,2594,2618,2585,2578,2605,2575,2556,2545
50,2,4,20,181,Kansas,Sherman County,6757,6746,6606,6396,6293,6186,6155,5979,6004,6017,6004,6010,6006
50,2,4,20,183,Kansas,Smith County,4538,4519,4416,4311,4246,4190,4128,4052,4008,3909,3849,3853,3851
50,2,4,20,185,Kansas,Stafford County,4789,4752,4723,4646,4559,4468,4473,4440,4460,4404,4422,4437,4440
50,2,4,20,187,Kansas,Stanton County,2406,2394,2410,2421,2366,2354,2252,2212,2176,2169,2174,2235,2253
50,2,4,20,189,Kansas,Stevens County,5465,5460,5428,5442,5473,5626,5592,5481,5397,5440,5592,5724,5755
50,2,4,20,191,Kansas,Sumner County,25944,25946,25704,25500,25248,25146,24795,24493,24290,24238,24160,24132,24104
50,2,4,20,193,Kansas,Thomas County,8174,8179,8164,8119,8040,7919,7768,7726,7681,7685,7753,7900,7938
50,2,4,20,195,Kansas,Trego County,3311,3280,3225,3137,3097,3120,3025,2991,2971,2943,2985,3001,3003
50,2,4,20,197,Kansas,Wabaunsee County,6876,6868,6801,6750,6759,6823,6925,6845,6998,7077,7059,7053,7043
50,2,4,20,199,Kansas,Wallace County,1749,1733,1695,1671,1623,1562,1531,1527,1481,1447,1469,1485,1490
50,2,4,20,201,Kansas,Washington County,6458,6413,6281,6201,6156,6072,6022,5950,5880,5848,5779,5799,5799
50,2,4,20,203,Kansas,Wichita County,2531,2512,2511,2453,2431,2347,2361,2287,2264,2222,2211,2234,2237
50,2,4,20,205,Kansas,Wilson County,10341,10303,10216,10104,10063,9784,9772,9747,9783,9592,9485,9409,9383
50,2,4,20,207,Kansas,Woodson County,3788,3754,3742,3602,3572,3485,3523,3440,3363,3347,3309,3309,3303
50,2,4,20,209,Kansas,Wyandotte County,157924,157883,158372,157498,156276,154874,154356,153689,154267,155092,156416,157505,157845
40,3,6,21,0,Kentucky,Kentucky,4042193,4049021,4068132,4089875,4117170,4146101,4182742,4219239,4256672,4289878,4317074,4339367,4346266
50,3,6,21,1,Kentucky,Adair County,17275,17327,17584,17762,17924,17994,18128,18335,18493,18541,18729,18656,18614
50,3,6,21,3,Kentucky,Allen County,17792,17820,17947,18219,18434,18699,18910,19272,19540,19838,19811,19956,19980
50,3,6,21,5,Kentucky,Anderson County,19093,19151,19382,19315,19504,19714,19987,20519,20999,21088,21328,21421,21465
50,3,6,21,7,Kentucky,Ballard County,8293,8304,8225,8164,8254,8242,8269,8204,8190,8265,8204,8249,8263
50,3,6,21,9,Kentucky,Barren County,38045,38128,38517,38704,39164,39601,40320,40857,41435,41797,42171,42173,42164
50,3,6,21,11,Kentucky,Bath County,11099,11128,11280,11403,11428,11447,11538,11558,11470,11647,11544,11591,11607
50,3,6,21,13,Kentucky,Bell County,30049,30015,29561,29691,29478,29275,29130,28960,28794,28836,28667,28691,28706
50,3,6,21,15,Kentucky,Boone County,86051,87108,90277,93323,96680,100822,105456,109295,112308,115262,117461,118811,119290
50,3,6,21,17,Kentucky,Bourbon County,19360,19366,19443,19452,19563,19733,19908,19809,19891,20046,20027,19985,19964
50,3,6,21,19,Kentucky,Boyd County,49721,49627,49595,49578,49754,49542,49403,49312,49154,49244,49362,49542,49580
50,3,6,21,21,Kentucky,Boyle County,27676,27673,27472,27455,27451,27832,27922,28031,28112,28288,28297,28432,28497
50,3,6,21,23,Kentucky,Bracken County,8276,8267,8334,8408,8387,8592,8533,8484,8468,8471,8473,8488,8499
50,3,6,21,25,Kentucky,Breathitt County,16089,15999,15664,15346,15098,14975,14792,14549,14327,14249,14009,13878,13875
50,3,6,21,27,Kentucky,Breckinridge County,18633,18682,18837,19030,19209,19326,19579,19590,19819,20018,19979,20059,20060
50,3,6,21,29,Kentucky,Bullitt County,61178,61590,62596,63775,65074,66937,68620,70042,71577,72738,73743,74319,74473
50,3,6,21,31,Kentucky,Butler County,12981,12991,13015,12952,12957,13044,12900,12925,12759,12745,12670,12690,12714
50,3,6,21,33,Kentucky,Caldwell County,13057,13026,12843,12798,12802,12774,12816,12828,12882,12985,12996,12984,12978
50,3,6,21,35,Kentucky,Calloway County,34182,34160,34439,34499,34896,35327,35788,36375,36585,36686,36886,37191,37281
50,3,6,21,37,Kentucky,Campbell County,88627,88687,88843,88596,88259,87982,88047,88036,88302,88548,89664,90336,90532
50,3,6,21,39,Kentucky,Carlisle County,5349,5336,5305,5299,5255,5261,5215,5212,5109,5093,5113,5104,5102
50,3,6,21,41,Kentucky,Carroll County,10170,10181,10193,10312,10372,10379,10511,10528,10595,10744,10852,10811,10794
50,3,6,21,43,Kentucky,Carter County,26879,26874,26991,27262,27504,27528,27767,27921,27971,27752,27785,27720,27675
50,3,6,21,45,Kentucky,Casey County,15450,15466,15563,15679,15690,15784,15845,15900,15908,15970,15946,15955,15972
50,3,6,21,47,Kentucky,Christian County,72402,72730,73397,73098,71547,71700,72892,70592,73128,72034,73457,73955,74179
50,3,6,21,49,Kentucky,Clark County,33180,33234,33390,33407,33672,34025,34377,34823,35207,35256,35607,35613,35634
50,3,6,21,51,Kentucky,Clay County,24586,24458,24203,23995,23635,23278,22946,22718,22332,22289,21950,21730,21698
50,3,6,21,53,Kentucky,Clinton County,9622,9637,9696,9762,9825,9886,9932,9942,10120,10253,10227,10272,10262
50,3,6,21,55,Kentucky,Crittenden County,9384,9408,9310,9217,9234,9126,9138,9264,9278,9408,9301,9315,9313
50,3,6,21,57,Kentucky,Cumberland County,7150,7167,7157,7164,7151,7189,7066,7073,6959,6917,6855,6856,6850
50,3,6,21,59,Kentucky,Daviess County,91542,91657,91707,91821,92457,92769,93150,93908,94647,95411,96261,96656,96762
50,3,6,21,61,Kentucky,Edmonson County,11632,11639,11728,11763,11809,11804,11987,11957,12055,12127,12122,12161,12171
50,3,6,21,63,Kentucky,Elliott County,6747,6767,6694,6700,6782,6748,6867,7151,7134,7556,7727,7852,7895
50,3,6,21,65,Kentucky,Estill County,15315,15307,15293,15193,15014,14913,14780,14786,14778,14752,14672,14672,14678
50,3,6,21,67,Kentucky,Fayette County,260527,261408,263990,265822,269904,272377,275540,279971,283291,287683,292514,295803,296765
50,3,6,21,69,Kentucky,Fleming County,13787,13837,14016,14068,14230,14271,14270,14235,14349,14345,14280,14348,14381
50,3,6,21,71,Kentucky,Floyd County,42451,42316,41844,41671,41325,41128,40847,40429,40261,39964,39643,39451,39446
50,3,6,21,73,Kentucky,Franklin County,47703,47888,48185,48293,48246,48536,48620,48699,48795,49301,49253,49285,49288
50,3,6,21,75,Kentucky,Fulton County,7755,7697,7753,7563,7427,7274,7090,6871,6861,6945,6793,6813,6821
50,3,6,21,77,Kentucky,Gallatin County,7845,7866,8004,7891,8094,8119,8225,8253,8337,8420,8533,8589,8597
50,3,6,21,79,Kentucky,Garrard County,14783,14844,15090,15505,15790,15941,16315,16595,16887,16906,16900,16912,16920
50,3,6,21,81,Kentucky,Grant County,22350,22485,22972,23307,23619,23856,23993,24253,24544,24856,24697,24662,24671
50,3,6,21,83,Kentucky,Graves County,37024,37049,36869,36770,36898,36789,36926,36859,36932,36862,36932,37121,37205
50,3,6,21,85,Kentucky,Grayson County,24037,24094,24170,24235,24648,24962,25181,25294,25444,25558,25619,25746,25785
50,3,6,21,87,Kentucky,Green County,11499,11526,11566,11543,11557,11408,11406,11454,11412,11432,11359,11258,11226
50,3,6,21,89,Kentucky,Greenup County,36927,36836,36804,36600,36681,36579,36530,36827,36939,37106,37053,36910,36885
50,3,6,21,91,Kentucky,Hancock County,8395,8424,8431,8424,8426,8389,8508,8542,8536,8567,8558,8565,8570
50,3,6,21,93,Kentucky,Hardin County,92629,92919,93715,94136,93929,95015,96652,97539,98728,99926,101254,105543,106933
50,3,6,21,95,Kentucky,Harlan County,33192,32935,32184,31938,31291,30614,30277,30113,29969,29591,29534,29278,29232
50,3,6,21,97,Kentucky,Harrison County,17956,17997,18007,18009,18171,18233,18314,18483,18725,18876,18894,18846,18828
50,3,6,21,99,Kentucky,Hart County,17459,17535,17291,17573,17741,17821,18040,18109,18172,18320,18197,18199,18206
50,3,6,21,101,Kentucky,Henderson County,44837,44827,44865,45091,45214,45362,45521,45633,45696,46046,46037,46250,46302
50,3,6,21,103,Kentucky,Henry County,15010,15032,15113,15107,15259,15327,15368,15475,15465,15511,15530,15416,15389
50,3,6,21,105,Kentucky,Hickman County,5254,5240,5234,5225,5186,5093,5061,5002,4955,4957,4945,4902,4885
50,3,6,21,107,Kentucky,Hopkins County,46519,46463,46148,46374,46668,46759,46640,46727,46834,47051,46921,46920,46899
50,3,6,21,109,Kentucky,Jackson County,13492,13507,13611,13559,13512,13476,13596,13577,13606,13650,13463,13494,13503
50,3,6,21,111,Kentucky,Jefferson County,693775,694399,697159,699810,703970,706828,710018,715149,723040,730194,736705,741096,742172
50,3,6,21,113,Kentucky,Jessamine County,39043,39216,39819,40760,41545,42348,43503,45024,46044,47429,48153,48586,48716
50,3,6,21,115,Kentucky,Johnson County,23443,23315,23230,23156,23138,23229,23332,23382,23354,23256,23220,23356,23415
50,3,6,21,117,Kentucky,Kenton County,151449,151658,151974,151777,152591,153138,153769,155557,157240,158258,159239,159720,159876
50,3,6,21,119,Kentucky,Knott County,17650,17593,17411,17457,17294,17093,17089,16837,16640,16616,16543,16346,16298
50,3,6,21,121,Kentucky,Knox County,31739,31770,31431,31298,31376,31371,31570,31599,31668,31746,31920,31883,31893
50,3,6,21,123,Kentucky,Larue County,13363,13398,13436,13536,13455,13615,13793,13934,14008,14100,14172,14193,14185
50,3,6,21,125,Kentucky,Laurel County,52712,52920,53604,54452,55371,55811,56465,57239,57938,58142,58513,58849,58944
50,3,6,21,127,Kentucky,Lawrence County,15558,15553,15566,15625,15558,15664,15756,15766,15815,15867,15889,15860,15868
50,3,6,21,129,Kentucky,Lee County,7915,7929,7922,7971,8015,7950,7823,7850,7855,7859,7885,7887,7874
50,3,6,21,131,Kentucky,Leslie County,12411,12371,12183,12156,12010,11820,11797,11642,11585,11465,11361,11310,11299
50,3,6,21,133,Kentucky,Letcher County,25261,25213,24862,24914,24925,24742,24585,24534,24499,24363,24364,24519,24551
50,3,6,21,135,Kentucky,Lewis County,14078,14111,13990,13728,13710,13827,13861,14010,14069,13997,13915,13870,13849
50,3,6,21,137,Kentucky,Lincoln County,23325,23410,23704,23845,24109,24309,24719,24838,24875,24664,24776,24742,24741
50,3,6,21,139,Kentucky,Livingston County,9806,9811,9795,9742,9656,9589,9650,9594,9508,9458,9476,9519,9534
50,3,6,21,141,Kentucky,Logan County,26593,26654,26609,26615,26533,26632,26721,26768,26911,26802,26872,26835,26835
50,3,6,21,143,Kentucky,Lyon County,8081,8114,8149,8144,8180,8249,8327,8434,8393,8374,8332,8314,8304
50,3,6,21,145,Kentucky,McCracken County,65511,65423,64825,64588,64430,64270,64430,64678,64925,65287,65654,65565,65539
50,3,6,21,147,Kentucky,McCreary County,17078,17074,17144,17320,17363,17469,17758,17892,18053,18144,18207,18306,18314
50,3,6,21,149,Kentucky,McLean County,9942,9983,9853,9945,9852,9841,9811,9702,9717,9673,9566,9531,9519
50,3,6,21,151,Kentucky,Madison County,70916,71309,72571,73634,74998,76673,78732,80264,80659,81521,82299,82916,83157
50,3,6,21,153,Kentucky,Magoffin County,13334,13321,13195,13285,13287,13297,13302,13258,13316,13233,13335,13333,13327
50,3,6,21,155,Kentucky,Marion County,18244,18243,18404,18540,18676,19066,19251,19392,19458,19647,19769,19820,19831
50,3,6,21,157,Kentucky,Marshall County,30126,30113,30145,30258,30494,30674,30870,31204,31443,31418,31411,31448,31452
50,3,6,21,159,Kentucky,Martin County,12570,12586,12589,12711,12778,13138,13536,13371,13224,13160,13040,12929,12894
50,3,6,21,161,Kentucky,Mason County,16812,16790,16808,16825,16729,16802,16923,17138,17259,17454,17464,17490,17497
50,3,6,21,163,Kentucky,Meade County,27989,28189,28506,28919,28949,29600,29732,29397,29108,28962,28403,28602,28664
50,3,6,21,165,Kentucky,Menifee County,6539,6565,6631,6651,6581,6597,6581,6567,6486,6457,6317,6306,6307
50,3,6,21,167,Kentucky,Mercer County,20809,20794,20755,20877,21044,21118,21229,21181,21255,21273,21286,21331,21363
50,3,6,21,169,Kentucky,Metcalfe County,10025,10005,10075,9961,9968,10008,10094,10123,10187,10166,10067,10099,10109
50,3,6,21,171,Kentucky,Monroe County,11737,11700,11684,11557,11481,11348,11425,11337,11171,10990,10969,10963,10978
50,3,6,21,173,Kentucky,Montgomery County,22536,22650,22851,23251,23594,23899,24491,25085,25550,25981,26407,26499,26516
50,3,6,21,175,Kentucky,Morgan County,13949,13964,14046,14165,14201,14319,14219,14174,14191,14055,13928,13923,13928
50,3,6,21,177,Kentucky,Muhlenberg County,31845,31795,31768,31641,31588,31615,31595,31595,31627,31486,31505,31499,31493
50,3,6,21,179,Kentucky,Nelson County,37487,37662,38128,38681,39307,39947,40582,41424,42020,42588,42974,43437,43609
50,3,6,21,181,Kentucky,Nicholas County,6812,6789,6878,7015,7075,7139,7134,7147,7143,7135,7125,7135,7131
50,3,6,21,183,Kentucky,Ohio County,22928,22933,23040,23161,23158,23452,23611,23658,23794,24025,23888,23842,23818
50,3,6,21,185,Kentucky,Oldham County,46495,46895,47933,49250,51296,52830,54266,56329,57991,59375,59777,60316,60450
50,3,6,21,187,Kentucky,Owen County,10542,10554,10591,10749,10732,10893,10900,10886,11000,11010,10909,10841,10833
50,3,6,21,189,Kentucky,Owsley County,4844,4852,4809,4768,4758,4840,4797,4743,4729,4761,4713,4755,4764
50,3,6,21,191,Kentucky,Pendleton County,14384,14475,14593,14693,14819,14809,14884,14972,14935,14867,14786,14877,14910
50,3,6,21,193,Kentucky,Perry County,29415,29259,29112,29180,29173,29043,28851,28829,28742,28686,28713,28712,28725
50,3,6,21,195,Kentucky,Pike County,68777,68506,67607,67438,66850,66070,65719,65632,65431,65275,65255,65024,64952
50,3,6,21,197,Kentucky,Powell County,13236,13251,13213,13053,12970,13051,13117,12943,12926,12794,12644,12613,12625
50,3,6,21,199,Kentucky,Pulaski County,56281,56428,56911,57545,58232,59175,59950,60752,61440,62270,62711,63063,63135
50,3,6,21,201,Kentucky,Robertson County,2269,2271,2256,2292,2309,2298,2251,2309,2244,2272,2288,2282,2279
50,3,6,21,203,Kentucky,Rockcastle County,16546,16623,16572,16684,16745,16822,16911,16974,17078,17216,17074,17056,17032
50,3,6,21,205,Kentucky,Rowan County,22091,22077,22323,22329,22348,22185,22362,22706,22914,23097,23340,23333,23318
50,3,6,21,207,Kentucky,Russell County,16282,16296,16367,16445,16574,16851,17018,17232,17297,17529,17632,17565,17535
50,3,6,21,209,Kentucky,Scott County,33076,33422,34547,35601,36714,38051,39637,41924,43491,45157,46325,47173,47443
50,3,6,21,211,Kentucky,Shelby County,33386,33574,34047,34754,35706,36682,37800,39283,40335,41044,41576,42074,42255
50,3,6,21,213,Kentucky,Simpson County,16411,16416,16599,16629,16694,16820,16998,17115,17187,17182,17227,17327,17357
50,3,6,21,215,Kentucky,Spencer County,11699,11911,12559,13219,13892,14358,14929,15638,16346,16845,16971,17061,17108
50,3,6,21,217,Kentucky,Taylor County,22889,22874,22918,23338,23388,23536,23755,23971,24078,24256,24367,24512,24561
50,3,6,21,219,Kentucky,Todd County,11954,11926,12021,11975,11917,11858,11965,12092,12169,12340,12485,12460,12447
50,3,6,21,221,Kentucky,Trigg County,12600,12657,12803,12900,13022,13438,13619,13780,14079,14153,14222,14339,14351
50,3,6,21,223,Kentucky,Trimble County,8183,8227,8449,8572,8653,8843,8788,8856,8903,8950,8855,8809,8798
50,3,6,21,225,Kentucky,Union County,15454,15378,15330,15401,15395,15451,15335,15246,15060,15072,15004,15007,15005
50,3,6,21,227,Kentucky,Warren County,92546,92917,94211,95576,97721,99497,102121,105170,107356,109803,112375,113792,114172
50,3,6,21,229,Kentucky,Washington County,10920,10920,10997,11143,11222,11260,11339,11456,11640,11551,11550,11717,11770
50,3,6,21,231,Kentucky,Wayne County,19902,19958,19949,20078,20353,20473,20516,20547,20667,20757,20793,20813,20816
50,3,6,21,233,Kentucky,Webster County,14112,14097,13945,13982,13912,13969,14004,13875,13867,13646,13681,13621,13601
50,3,6,21,235,Kentucky,Whitley County,35875,35895,36091,36043,36099,36163,36253,36149,36138,36163,35994,35637,35586
50,3,6,21,237,Kentucky,Wolfe County,7092,7126,6965,7015,7053,7076,7201,7256,7323,7294,7351,7355,7349
50,3,6,21,239,Kentucky,Woodford County,23225,23278,23331,23406,23555,23695,23933,24134,24214,24541,24702,24939,25025
40,3,7,22,0,Louisiana,Louisiana,4469035,4471885,4477875,4497267,4521042,4552238,4576628,4302665,4375581,4435586,4491648,4533372,4544228
50,3,7,22,1,Louisiana,Acadia Parish,58833,58795,58844,59065,59194,59223,59524,60522,60762,61115,61451,61773,61844
50,3,7,22,3,Louisiana,Allen Parish,25441,25401,25399,25194,25327,25338,25076,25692,25937,25854,25863,25764,25732
50,3,7,22,5,Louisiana,Ascension Parish,76639,77335,79210,81379,83967,86352,89741,96421,100132,102891,105172,107215,107891
50,3,7,22,7,Louisiana,Assumption Parish,23343,23324,23194,23210,23262,23319,23199,23477,23543,23534,23508,23421,23374
50,3,7,22,9,Louisiana,Avoyelles Parish,41501,41459,41274,41233,41446,41271,41036,42080,41809,42040,42034,42073,42103
50,3,7,22,11,Louisiana,Beauregard Parish,32948,32979,33001,33000,33221,33614,34130,34510,34623,34893,35142,35654,35831
50,3,7,22,13,Louisiana,Bienville Parish,15753,15717,15400,15279,15077,15017,14852,14773,14699,14494,14435,14353,14330
50,3,7,22,15,Louisiana,Bossier Parish,99355,99658,100986,102227,103088,105435,107477,110606,112048,113824,115187,116979,117522
50,3,7,22,17,Louisiana,Caddo Parish,251129,250990,249815,248753,248346,249157,249593,252740,251760,251953,253245,254969,255543
50,3,7,22,19,Louisiana,Calcasieu Parish,183606,183554,183296,183487,184701,185593,186417,185350,187081,188928,191080,192768,193230
50,3,7,22,21,Louisiana,Caldwell Parish,10554,10559,10429,10429,10352,10382,10247,10224,10189,10224,10185,10132,10119
50,3,7,22,23,Louisiana,Cameron Parish,9965,9937,9875,9834,9851,9851,9846,7719,7517,7434,6930,6839,6799
50,3,7,22,25,Louisiana,Catahoula Parish,10905,10882,10767,10635,10542,10448,10258,10423,10481,10567,10471,10407,10381
50,3,7,22,27,Louisiana,Claiborne Parish,16850,16811,16810,16728,16825,16855,16908,17109,17149,17169,17230,17195,17141
50,3,7,22,29,Louisiana,Concordia Parish,20221,20225,20134,20132,20074,19972,19885,20315,20244,20420,20726,20822,20806
50,3,7,22,31,Louisiana,De Soto Parish,25489,25502,25449,25598,25675,25958,26029,26175,26413,26590,26413,26656,26734
50,3,7,22,33,Louisiana,East Baton Rouge Parish,412899,412958,411666,411024,412553,414162,413812,433474,433344,433723,437623,440171,440909
50,3,7,22,35,Louisiana,East Carroll Parish,9415,9384,9136,8911,8750,8588,8374,8188,8102,7939,7862,7759,7731
50,3,7,22,37,Louisiana,East Feliciana Parish,21348,21298,20978,20667,20502,20266,20093,20559,20432,20415,20487,20267,20190
