SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016
050,2,4,19,015,Iowa,Boone County,26306,26306,26278,26337,26228,26359,26367,26571,26532,-28,59,-109,131,8,204,-39,75,317,305,321,272,287,279,85,289,289,307,294,279,304,-10,28,16,14,-22,8,-25,1,1,0,-1,-1,0,0,-18,11,-126,136,43,176,1,-17,12,-126,135,42,176,1,-1,19,1,-18,-12,20,-15,768,768,774,773,753,735,723,721,12.049795686,11.60467992,12.208340464,10.317490422,10.842872795,10.507880911,10.98546042,10.995909826,11.675889478,11.151993324,10.540632438,11.449447301,1.0643352656,0.6087700942,0.532450986,-0.834502902,0.3022403566,-0.94156639,0.0380119738,0,-0.038032213,-0.03793195,0,0,0.4181317115,-4.794064492,5.1723810067,1.6310738535,6.6492878462,0.0376626556,0.4561436853,-4.794064492,5.1343487934,1.5931419034,6.6492878462,0.0376626556
050,2,4,19,017,Iowa,Bremer County,24276,24276,24286,24368,24477,24588,24673,24779,24798,10,82,109,111,85,106,19,48,230,263,243,262,275,274,41,210,196,216,204,212,226,7,20,67,27,58,63,48,1,8,15,30,34,33,33,4,65,33,41,4,-3,-62,5,73,48,71,38,30,-29,-2,-11,-6,13,-11,13,0,1718,1718,1784,1735,1730,1646,1609,1610,9.4545155588,10.768758317,9.9052277591,10.637218083,11.12189598,11.053512718,8.6323837711,8.0253864265,8.804646897,8.2824140801,8.5739707191,9.1171309276,0.8221317877,2.7433718907,1.1005808621,2.3548040032,2.5479252609,1.9363817899,0.3288527151,0.6141877367,1.2228676246,1.3804023467,1.3346275176,1.3312624806,2.6719283101,1.3512130208,1.6712524203,0.1624002761,-0.121329774,-2.501159812,3.0007810252,1.9654007575,2.8941200448,1.5428026228,1.2132977433,-1.169897331
050,2,4,19,019,Iowa,Buchanan County,20958,20958,20958,20901,20964,20996,21120,21084,20992,0,-57,63,32,124,-36,-92,80,275,295,284,287,280,288,28,217,197,213,219,204,186,52,58,98,71,68,76,102,0,7,3,5,5,6,5,-47,-113,-34,-47,51,-110,-190,-47,-106,-31,-42,56,-104,-185,-5,-9,-4,3,0,-8,-9,343,343,333,322,331,331,326,326,13.139348766,14.092917712,13.536701621,13.629024599,13.268884466,13.689514212,10.368140663,9.4112026753,10.152526215,10.399848039,9.6673301109,8.8411445955,2.7712081034,4.6817150364,3.3841754051,3.22917656,3.601554355,4.8483696169,0.3344561504,0.1433178072,0.2383222116,0.2374394529,0.2843332386,0.2376651773,-5.399077857,-1.624268482,-2.240228789,2.42188242,-5.21277604,-9.031276737,-5.064621706,-1.480950675,-2.001906578,2.6593218729,-4.928442802,-8.79361156
050,2,4,19,021,Iowa,Buena Vista County,20260,20260,20324,20244,20543,20552,20507,20289,20332,64,-80,299,9,-45,-218,43,85,294,322,333,340,314,319,33,228,168,186,205,175,167,52,66,154,147,135,139,152,9,48,77,61,76,87,87,8,-213,72,-173,-249,-430,-184,17,-165,149,-112,-173,-343,-97,-5,19,-4,-26,-7,-14,-12,1014,1014,969,977,990,939,969,970,14.494182607,15.789344644,16.206351138,16.561533403,15.393666046,15.706161837,11.240386512,8.2379189448,9.0521961309,9.9856304343,8.5792724777,8.2223480466,3.2537960954,7.5514256994,7.1541550067,6.5759029689,6.814393568,7.4838137909,2.3663971603,3.7757128497,2.9687309892,3.7019898195,4.2651240318,4.2834986829,-10.5008874,3.5305366906,-8.419515756,-12.1288877,-21.08049809,-9.059353536,-8.134490239,7.3062495403,-5.450784767,-8.426897879,-16.81537406,-4.775854853
050,2,4,19,023,Iowa,Butler County,14867,14867,14906,14960,14991,15017,14972,14896,14791,39,54,31,26,-45,-76,-105,39,152,172,161,161,149,145,37,183,174,184,184,188,171,2,-31,-2,-23,-23,-39,-26,1,6,8,10,11,11,11,37,86,27,48,-24,-62,-104,38,92,35,58,-13,-51,-93,-1,-7,-2,-9,-9,14,14,242,242,236,227,230,196,190,190,10.178798634,11.485426196,10.730471874,10.737270332,9.9772331592,9.7685855762,12.254737829,11.618977664,12.263396428,12.271166094,12.588723718,11.520194024,-2.075939195,-0.133551467,-1.532924553,-1.533895762,-2.611490558,-1.751608448,0.4017946829,0.5342058696,0.6664889363,0.7336023209,0.7365742601,0.7410651127,5.7590571218,1.8029448099,3.1991468942,-1.600586882,-4.151600375,-7.006433793,6.1608518047,2.3371506794,3.8656358304,-0.866984561,-3.415026115,-6.26536868
050,2,4,19,025,Iowa,Calhoun County,9670,10177,10171,10072,9924,9922,9861,9828,9846,-6,-99,-148,-2,-61,-33,18,28,90,116,123,106,113,116,44,155,125,150,146,126,142,-16,-65,-9,-27,-40,-13,-26,0,5,0,1,1,1,1,11,-40,-141,35,-15,-12,53,11,-35,-141,36,-14,-11,54,-1,1,2,-11,-7,-9,-10,745,745,743,741,738,737,730,730,8.8919626538,11.602320464,12.395444926,10.716271546,11.478490528,11.792213073,15.313935681,12.5025005,15.116396251,14.760147601,12.799024836,14.435295314,-6.421973028,-0.900180036,-2.720951325,-4.043876055,-1.320534308,-2.643082241,0.4939979252,0,0.100775975,0.1010969014,0.1015795622,0.1016570093,-3.951983402,-14.10282056,3.5271591253,-1.516453521,-1.218954746,5.3878214903,-3.457985476,-14.10282056,3.6279351003,-1.415356619,-1.117375184,5.4894784995
050,2,4,19,027,Iowa,Carroll County,20816,20816,20828,20857,20685,20582,20562,20507,20437,12,29,-172,-103,-20,-55,-70,54,262,294,223,272,263,258,47,227,263,227,256,248,258,7,35,31,-4,16,15,0,1,6,2,3,3,3,3,4,-2,-209,-118,-37,-89,-60,5,4,-207,-115,-34,-86,-57,0,-10,4,16,-2,16,-13,467,467,468,466,466,462,461,461,12.570468994,14.154349815,10.807667143,13.221854948,12.807713847,12.602579132,10.891207869,12.661884358,11.001526644,12.444098775,12.077235871,12.602579132,1.6792611251,1.4924654566,-0.1938595,0.7777561734,0.7304779761,0,0.2878733357,0.096288094,0.1453946252,0.1458292825,0.1460955952,0.1465416178,-0.095957779,-10.06210582,-5.71885526,-1.798561151,-4.334169325,-2.930832356,0.1919155572,-9.965817727,-5.573460634,-1.652731869,-4.18807373,-2.784290739
050,2,4,19,029,Iowa,Cass County,13956,13956,13935,13783,13711,13582,13359,13354,13157,-21,-152,-72,-129,-223,-5,-197,44,149,152,154,138,135,137,70,183,203,177,203,185,178,-26,-34,-51,-23,-65,-50,-41,0,4,1,1,1,1,1,7,-113,-19,-100,-170,31,-158,7,-109,-18,-99,-169,32,-157,-2,-9,-3,-7,11,13,1,304,304,297,301,300,249,251,249,10.751136446,11.056957882,11.284944858,10.244608589,10.107438326,10.335332503,13.204415903,14.766858224,12.9703587,15.069967707,13.850934002,13.428388216,-2.453279457,-3.709900342,-1.685413842,-4.825359118,-3.743495676,-3.093055713,0.2886211126,0.072743144,0.0732788627,0.0742362941,0.0748699135,0.0754403832,-8.153546432,-1.382119735,-7.327886271,-12.62017,2.3209673193,-11.91958055,-7.864925319,-1.309376591,-7.254607408,-12.54593371,2.3958372328,-11.84414017
050,2,4,19,031,Iowa,Cedar County,18499,18495,18490,18418,18402,18338,18388,18362,18454,-5,-72,-16,-64,50,-26,92,35,199,179,170,179,204,191,28,191,170,162,175,196,183,7,8,9,8,4,8,8,0,3,6,5,7,7,7,-9,-78,-31,-77,50,-29,82,-9,-75,-25,-72,57,-22,89,-3,-5,0,0,-11,-12,-5,324,324,324,323,318,319,316,316,10.783569958,9.7229766431,9.2542188351,9.7478625497,11.102040816,10.375923512,10.350059608,9.2341118957,8.818726184,9.530033219,10.666666667,9.9413298566,0.4335103501,0.4888647474,0.4354926511,0.2178293307,0.4353741497,0.4345936549,0.1625663813,0.3259098316,0.2721829069,0.3812013288,0.380952381,0.3802694481,-4.226725913,-1.683867463,-4.191616766,2.722866634,-1.578231293,4.4545849631,-4.064159532,-1.357957632,-3.91943386,3.1040679628,-1.197278912,4.8348544111
050,2,4,19,033,Iowa,Cerro Gordo County,44151,44151,44116,43978,43723,43506,43227,42988,43070,-35,-138,-255,-217,-279,-239,82,124,478,484,442,496,465,469,133,463,501,465,512,515,497,-9,15,-17,-23,-16,-50,-28,11,22,33,39,44,42,42,-37,-161,-275,-239,-304,-247,101,-26,-139,-242,-200,-260,-205,143,0,-14,4,6,-3,16,-33,1158,1158,1175,1132,1143,1060,1043,1047,10.852044407,11.037502423,10.134244345,11.437399836,10.786986023,10.899625834,10.511499081,11.425183293,10.661591902,11.806348218,11.946876994,11.550349764,0.3405453266,-0.38768087,-0.527347556,-0.368948382,-1.15989097,-0.65072393,0.499466479,0.7525569834,0.8941980305,1.01460805,0.974308415,0.9760858956,-3.655186505,-6.271308195,-5.479828956,-7.010019254,-5.729861393,2.3472541774,-3.155720026,-5.518751212,-4.585630925,-5.995411205,-4.755552978,3.323340073
050,2,4,19,035,Iowa,Cherokee County,12072,12072,12112,12023,11959,11894,11832,11567,11508,40,-89,-64,-65,-62,-265,-59,17,111,137,140,144,121,127,22,156,171,162,161,149,169,-5,-45,-34,-22,-17,-28,-42,1,1,0,0,0,0,0,42,-37,-30,-52,-39,-242,-20,43,-36,-30,-52,-39,-242,-20,2,-8,0,9,-6,5,3,371,371,367,370,368,370,372,372,9.1982597887,11.425235593,11.73856538,12.138582146,10.342322321,11.007583965,12.927284027,14.260695522,13.583197082,13.571609205,12.735586991,14.647887324,-3.729024239,-2.835459928,-1.844631703,-1.433027059,-2.393264669,-3.640303359,0.0828672053,0,0,0,0,0,-3.066086596,-2.501876407,-4.36003857,-3.287532665,-20.68464464,-1.73347779,-2.983219391,-2.501876407,-4.36003857,-3.287532665,-20.68464464,-1.73347779
050,2,4,19,037,Iowa,Chickasaw County,12439,12439,12426,12423,12284,12228,12200,12085,12023,-13,-3,-139,-56,-28,-115,-62,46,136,148,138,141,129,131,54,135,124,151,128,129,114,-8,1,24,-13,13,0,17,-1,0,0,0,0,0,0,-3,3,-164,21,-37,-102,-72,-4,3,-164,21,-37,-102,-72,-1,-7,1,-64,-4,-13,-7,183,183,179,178,102,105,99,99,10.946114532,11.98041041,11.259791123,11.544129687,10.623841878,10.867761739,10.865628396,10.037641154,12.320496084,10.479777305,10.623841878,9.4574415132,0.0804861363,1.9427692557,-1.060704961,1.0643523825,0,1.4103202257,0,0,0,0,0,0,0.2414584088,-13.27558991,1.7134464752,-3.029310627,-8.400247066,-5.973120956,0.2414584088,-13.27558991,1.7134464752,-3.029310627,-8.400247066,-5.973120956
050,2,4,19,039,Iowa,Clarke County,9286,9286,9312,9314,9351,9252,9210,9245,9309,26,2,37,-99,-42,35,64,34,117,127,127,121,126,123,11,111,128,107,116,92,96,23,6,-1,20,5,34,27,1,4,0,-1,0,1,1,5,-9,41,-122,-53,-7,36,6,-5,41,-123,-53,-6,37,-3,1,-3,4,6,7,0,152,152,139,147,139,151,155,155,12.563083861,13.608357889,13.653711767,13.108005633,13.654836088,13.258596529,11.91882315,13.715510313,11.503520937,12.566352508,9.9701977784,10.348172901,0.6442607108,-0.107152424,2.1501908294,0.5416531253,3.6846383094,2.9104236283,0.4295071406,0,-0.107509541,0,0.108371715,0.1077934677,-0.966391066,4.3932493973,-13.11616406,-5.741523129,-0.758602005,3.8805648378,-0.536883926,4.3932493973,-13.2236736,-5.741523129,-0.65023029,3.9883583055
050,2,4,19,041,Iowa,Clay County,16667,16667,16634,16610,16576,16480,16509,16491,16333,-33,-24,-34,-96,29,-18,-158,55,198,179,225,192,201,199,60,194,193,191,200,192,185,-5,4,-14,34,-8,9,14,0,0,1,4,4,4,3,-28,-25,-19,-145,46,-28,-164,-28,-25,-18,-141,50,-24,-161,0,-3,-2,11,-13,-3,-11,234,234,250,247,253,253,254,254,11.911923956,10.787681552,13.613262343,11.640243718,12.181818182,12.12527419,11.671279028,11.631410836,11.556147144,12.125253873,11.636363636,11.272239825,0.2406449284,-0.843729283,2.0571151985,-0.485010155,0.5454545455,0.8530343651,0,0.0602663774,0.2420135528,0.2425050775,0.2424242424,0.1827930782,-1.504030803,-1.14506117,-8.772991288,2.7888083907,-1.696969697,-9.992688277,-1.504030803,-1.084794793,-8.530977735,3.0313134681,-1.454545455,-9.809895199
050,2,4,19,043,Iowa,Clayton County,18129,18129,18082,17992,17926,17771,17713,17674,17590,-47,-90,-66,-155,-58,-39,-84,47,179,190,200,206,194,192,61,207,167,213,184,190,185,-14,-28,23,-13,22,4,7,0,3,3,8,8,8,8,-34,-62,-92,-138,-79,-53,-89,-34,-59,-89,-130,-71,-45,-81,1,-3,0,-12,-9,2,-10,287,287,280,288,270,282,276,276,9.9240450186,10.579653656,11.205423425,11.61086687,10.964478481,10.889292196,11.476409602,9.2989587394,11.933775948,10.370871379,10.73840676,10.492286751,-1.552364584,1.2806949162,-0.728352523,1.2399954909,0.2260717213,0.3970054446,0.1663247768,0.167047163,0.448216937,0.4509074512,0.4521434425,0.4537205082,-3.437378722,-5.122779665,-7.731742163,-4.452711081,-2.995450307,-5.047640653,-3.271053945,-4.955732502,-7.283525226,-4.00180363,-2.543306864,-4.593920145
050,2,4,19,045,Iowa,Clinton County,49116,49116,49112,49100,48716,48293,47923,47617,47309,-4,-12,-384,-423,-370,-306,-308,168,597,572,559,538,589,574,165,541,530,545,527,563,527,3,56,42,14,11,26,47,5,24,26,26,31,33,33,-10,-68,-456,-498,-395,-392,-352,-5,-44,-430,-472,-364,-359,-319,-2,-24,4,35,-17,27,-36,852,852,981,951,871,807,634,634,12.157373844,11.695428151,11.524703893,11.183171198,12.329914172,12.093630828,11.016983668,10.836672937,11.23607088,10.954518999,11.785639523,11.103385795,1.1403901764,0.8587552139,0.2886330134,0.2286521992,0.5442746494,0.990245033,0.488738647,0.5316103705,0.5360327392,0.6443834705,0.6908101319,0.6952784274,-1.3847595,-9.323628036,-10.26708862,-8.210692608,-8.205987021,-7.416303226,-0.896020853,-8.792017666,-9.731055881,-7.566309138,-7.515176889,-6.721024798
050,2,4,19,047,Iowa,Crawford County,17096,17096,17164,17250,17325,17328,17146,16998,16940,68,86,75,3,-182,-148,-58,90,231,263,205,252,215,224,49,183,139,154,166,144,155,41,48,124,51,86,71,69,12,50,24,20,28,28,27,14,-5,-70,-38,-293,-216,-155,26,45,-46,-18,-265,-188,-128,1,-7,-3,-30,-3,-31,1,585,585,581,569,523,533,530,530,13.424768989,15.213304411,11.831587453,14.619713407,12.593720712,13.200542165,10.635206602,8.0404916847,8.8881193547,9.6304461333,8.434864105,9.1343037303,2.7895623874,7.172812726,2.943468098,4.9892672739,4.1588566073,4.0662384348,2.9057941535,1.3882863341,1.1543012149,1.6244126008,1.6401124649,1.5911367788,-0.290579415,-4.049168474,-2.193172308,-16.99831757,-12.65229616,-9.13430373,2.6152147382,-2.66088214,-1.038871093,-15.37390497,-11.01218369,-7.543166951
050,2,4,19,049,Iowa,Dallas County,66135,66137,66699,69759,72271,75010,77798,80777,84516,562,3060,2512,2739,2788,2979,3739,287,1008,1130,1219,1188,1281,1268,59,354,374,371,419,427,433,228,654,756,848,769,854,835,22,176,216,274,292,303,296,293,2028,1517,1632,1606,1950,2500,315,2204,1733,1906,1898,2253,2796,19,202,23,-15,121,-128,108,516,516,493,471,458,481,702,700,14.773776547,15.91213124,16.553391137,15.54892414,16.156392874,15.342452493,5.1884096205,5.2664929944,5.0379886068,5.484006073,5.3854642913,5.2391813325,9.5853669261,10.645638245,11.51540253,10.064918067,10.770928583,10.103271161,2.5795482859,3.0416109273,3.7207786476,3.8217894351,3.821535551,3.5815188786,29.723431385,21.361684151,22.161718076,21.019841893,24.594040675,30.249314853,32.302979671,24.403295079,25.882496724,24.841631328,28.415576226,33.830833732
050,2,4,19,051,Iowa,Davis County,8753,8753,8770,8760,8697,8762,8745,8777,8860,17,-10,-63,65,-17,32,83,29,132,139,126,136,145,145,14,90,85,95,83,70,85,15,42,54,31,53,75,60,0,0,0,0,0,0,0,3,-54,-118,35,-75,-44,9,3,-54,-118,35,-75,-44,9,-1,2,1,-1,5,1,14,124,124,110,118,106,86,91,91,15.059897319,15.924843902,14.43381637,15.536642486,16.550622075,16.442705676,10.268111808,9.738213897,10.882639326,9.4819215171,7.9899554845,9.638827465,4.7917855106,6.1866300052,3.5511770434,6.0547209688,8.5606665906,6.8038782106,0,0,0,0,0,0,-6.160867085,-13.51893223,4.0093934361,-8.568001371,-5.022257733,1.0205817316,-6.160867085,-13.51893223,4.0093934361,-8.568001371,-5.022257733,1.0205817316
050,2,4,19,053,Iowa,Decatur County,8457,8457,8421,8261,8255,8240,8231,8185,8141,-36,-160,-6,-15,-9,-46,-44,28,80,89,87,106,96,97,39,97,90,94,115,75,80,-11,-17,-1,-7,-9,21,17,0,8,10,6,8,8,8,-26,-157,-13,-18,-13,-71,-65,-26,-149,-3,-12,-5,-63,-57,1,6,-2,4,5,-4,-4,663,663,696,702,789,764,759,758,9.591176118,10.777427949,10.548651106,12.871106794,11.695906433,11.882886194,11.629301043,10.898522645,11.397393149,13.963936616,9.1374269006,9.8003185104,-2.038124925,-0.121094696,-0.848742043,-1.092829822,2.5584795322,2.0825676834,0.9591176118,1.2109469605,0.7274931798,0.9714042863,0.9746588694,0.980031851,-18.82268313,-1.574231049,-2.182479539,-1.578531965,-8.650097466,-7.96275879,-17.86356552,-0.363284088,-1.45498636,-0.607127679,-7.675438596,-6.982726939
050,2,4,19,055,Iowa,Delaware County,17764,17764,17769,17652,17578,17499,17413,17406,17327,5,-117,-74,-79,-86,-7,-79,48,187,199,195,212,228,222,53,158,170,171,172,179,176,-5,29,29,24,40,49,46,0,2,2,2,3,3,3,11,-156,-108,-105,-122,-50,-135,11,-154,-106,-103,-119,-47,-132,-1,8,3,0,-7,-9,7,218,218,221,230,222,222,219,219,10.558708111,11.297189895,11.11839667,12.144821265,13.096297998,12.783232085,8.9212613986,9.6508657394,9.7499786185,9.8533455545,10.281742727,10.134454265,1.6374467124,1.6463241555,1.3684180517,2.2914757104,2.8145552715,2.6487778194,0.1129273595,0.1135395969,0.1140348376,0.1718606783,0.1723197105,0.1727463795,-8.808334039,-6.131138234,-5.986828976,-6.989000917,-2.871995175,-7.773587079,-8.69540668,-6.017598638,-5.872794139,-6.817140238,-2.699675465,-7.600840699
050,2,4,19,057,Iowa,Des Moines County,40325,40325,40257,40095,40265,40437,40143,39985,39739,-68,-162,170,172,-294,-158,-246,118,475,457,483,466,466,469,157,452,449,476,464,455,431,-39,23,8,7,2,11,38,2,15,21,25,30,30,30,-29,-174,142,131,-316,-227,-286,-27,-159,163,156,-286,-197,-256,-2,-26,-1,9,-10,28,-28,685,685,677,675,700,597,598,598,11.822978893,11.37381782,11.96996357,11.566145446,11.631389776,11.76559129,11.25049781,11.174713788,11.796485837,11.516505336,11.356829073,10.812302443,0.5724810832,0.1991040319,0.1734777329,0.0496401092,0.2745607029,0.9532888465,0.3733572282,0.5226480836,0.6195633318,0.7446016381,0.7488019169,0.7525964578,-4.330943847,3.5340965655,3.2465118584,-7.843137255,-5.665934505,-7.174752897,-3.957586619,4.0567446491,3.8660751902,-7.098535617,-4.917132588,-6.42215644
050,2,4,19,059,Iowa,Dickinson County,16667,16667,16669,16889,16986,16944,16937,17122,17243,2,220,97,-42,-7,185,121,46,140,180,155,174,172,174,51,199,186,222,229,158,177,-5,-59,-6,-67,-55,14,-3,0,3,7,6,7,7,7,8,261,96,41,36,171,134,8,264,103,47,43,178,141,-1,15,0,-22,5,-7,-17,211,211,219,212,210,202,203,203,8.3437630371,10.627306273,9.1364574123,10.27124347,10.100120379,10.126582278,11.860063174,10.981549815,13.08576481,13.517900888,9.2780175578,10.301178525,-3.516300137,-0.354243542,-3.949307398,-3.246657419,0.8221028216,-0.174596246,0.1787949222,0.4132841328,0.3536693192,0.4132109442,0.4110514108,0.4073912411,15.555158234,5.667896679,2.4167403478,2.1250848558,10.041398749,7.7986323294,15.733953156,6.0811808118,2.770409667,2.5382958,10.45245016,8.2060235705
050,2,4,19,061,Iowa,Dubuque County,93653,93653,93926,94564,95211,95964,96582,97034,97003,273,638,647,753,618,452,-31,316,1158,1164,1170,1285,1212,1237,165,867,862,917,938,905,900,151,291,302,253,347,307,337,12,93,76,100,106,111,111,109,294,280,377,167,6,-453,121,387,356,477,273,117,-342,1,-40,-11,23,-2,28,-26,4268,4268,4219,4186,4257,4349,4339,4343,12.287123985,12.267158477,12.240094155,13.347459828,12.519626477,12.750145591,9.1994270253,9.0844421025,9.5933045639,9.7431263179,9.3484009586,9.2765812706,3.0876969601,3.1827163747,2.6467895907,3.6043335099,3.1712255186,3.4735643202,0.9867897501,0.8009484916,1.0461618936,1.1010355967,1.1465994546,1.14411169,3.1195288875,2.9508628639,3.9440303387,1.7346504212,0.0619783489,-4.669212573,4.1063186376,3.7518113556,4.9901922322,2.8356860179,1.2085778035,-3.525100883
050,2,4,19,063,Iowa,Emmet County,10302,10302,10282,10081,9964,9904,9841,9732,9658,-20,-201,-117,-60,-63,-109,-74,29,101,115,112,112,111,107,49,114,130,146,113,106,109,-20,-13,-15,-34,-1,5,-2,11,42,8,1,3,4,4,-11,-238,-111,-28,-62,-117,-87,0,-196,-103,-27,-59,-113,-83,0,8,1,1,-3,-1,11,540,540,516,431,432,447,452,452,9.9199528557,11.474183088,11.274411113,11.344644214,11.342155009,11.036616813,11.196778471,12.970815665,14.697000201,11.44593568,10.831247126,11.242908716,-1.276825615,-1.496632577,-3.422589088,-0.101291466,0.5109078833,-0.206291903,4.1251289103,0.7982040409,0.1006643849,0.3038743986,0.4087263066,0.4125838061,-23.37573049,-11.07508107,-2.818602778,-6.280070904,-11.95524447,-8.973697782,-19.25060158,-10.27687703,-2.717938393,-5.976196505,-11.54651816,-8.561113976
050,2,4,19,065,Iowa,Fayette County,20880,20880,20859,20979,20803,20528,20345,20223,20054,-21,120,-176,-275,-183,-122,-169,50,219,220,222,194,212,213,42,237,246,274,266,245,238,8,-18,-26,-52,-72,-33,-25,2,17,18,17,18,19,19,-30,130,-173,-229,-135,-87,-159,-28,147,-155,-212,-117,-68,-140,-1,-9,5,-11,6,-21,-4,782,782,831,888,918,927,917,914,10.468951671,10.530850606,10.742541918,9.4928192205,10.451587458,10.576755965,11.329413452,11.775405677,13.258812998,13.015927385,12.078485506,11.818159247,-0.860461781,-1.244555072,-2.51627108,-3.523108164,-1.626898048,-1.241403282,0.8126583489,0.8616150495,0.8226270838,0.8807770411,0.936698876,0.9434664945,6.2144461972,-8.281077976,-11.08127072,-6.605827808,-4.289094853,-7.895324875,7.0271045461,-7.419462927,-10.25864363,-5.725050767,-3.352395977,-6.951858381
050,2,4,19,067,Iowa,Floyd County,16303,16303,16300,16098,16107,16062,16026,15954,15873,-3,-202,9,-45,-36,-72,-81,34,194,200,166,209,188,192,29,185,199,209,210,185,197,5,9,1,-43,-1,3,-5,1,0,-2,-1,-1,-1,-1,-4,-209,11,2,-33,-92,-78,-3,-209,9,1,-34,-93,-79,-5,-2,-1,-3,-1,18,3,304,304,300,304,304,294,303,306,11.976047904,12.42043161,10.320494886,13.026676639,11.757348343,12.065227637,11.420458053,12.358329452,12.993876092,13.089005236,11.569731082,12.379426273,0.5555898512,0.062102158,-2.673381206,-0.062328596,0.1876172608,-0.314198636,0,-0.124204316,-0.062171656,-0.062328596,-0.062539087,-0.062839727,-12.90203099,0.6831237385,0.1243433119,-2.05684368,-5.753595997,-4.901498727,-12.90203099,0.5589194224,0.0621716559,-2.119172276,-5.816135084,-4.964338455
050,2,4,19,069,Iowa,Franklin County,10680,10680,10692,10693,10523,10522,10442,10308,10170,12,1,-170,-1,-80,-134,-138,40,124,107,112,132,123,126,16,121,119,137,111,111,99,24,3,-12,-25,21,12,27,2,2,-2,0,2,2,2,-12,3,-161,30,-103,-131,-177,-10,5,-163,30,-101,-129,-175,-2,-7,5,-6,0,-17,10,198,198,191,192,193,190,193,193,11.596913725,10.086726998,10.643858399,12.5930166,11.855421687,12.305889247,11.316343231,11.217948718,13.019719648,10.589582141,10.698795181,9.6689129798,0.2805704933,-1.131221719,-2.37586125,2.0034344591,1.156626506,2.6369762672,0.1870469956,-0.188536953,0,0.1908032818,0.1927710843,0.1953315753,0.2805704933,-15.17722474,2.8510334996,-9.826369014,-12.62650602,-17.28684442,0.4676174889,-15.36576169,2.8510334996,-9.635565732,-12.43373494,-17.09151284
050,2,4,19,071,Iowa,Fremont County,7441,7441,7430,7371,7143,7065,7034,6902,6950,-11,-59,-228,-78,-31,-132,48,22,82,67,70,79,73,78,13,89,95,101,92,83,84,9,-7,-28,-31,-13,-10,-6,0,6,1,1,1,1,1,-17,-55,-205,-40,-18,-91,58,-17,-49,-204,-39,-17,-90,59,-3,-3,4,-8,-1,-32,-5,135,135,131,132,132,139,134,134,11.08033241,9.232465206,9.8536036036,11.206468544,10.476463835,11.261911637,12.026214445,13.090808874,14.217342342,13.050570962,11.911595867,12.128212532,-0.945882035,-3.858343668,-4.363738739,-1.844102419,-1.435132032,-0.866300895,0.81075603,0.1377979881,0.1407657658,0.1418540322,0.1435132032,0.1443834825,-7.431930275,-28.24858757,-5.630630631,-2.55337258,-13.05970149,8.3742419867,-6.621174245,-28.11078958,-5.489864865,-2.411518547,-12.91618829,8.5186254692
